application_id,score,decision,top_feature,shap,explanation
APP_0034,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0035,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0036,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0037,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0038,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0039,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0040,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0041,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0042,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0043,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0044,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0045,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0046,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0047,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0048,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0049,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0050,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0051,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0052,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0053,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0054,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0055,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0056,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0057,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0058,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0059,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0060,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0061,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0062,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0063,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0064,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0065,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0066,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0067,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0068,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0069,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0070,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0071,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0072,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0073,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0074,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0075,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0076,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0077,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0078,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0079,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0080,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0081,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0082,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0083,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0084,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0085,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0086,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0087,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0088,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0089,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0090,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0091,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0092,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0093,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0094,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0095,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0096,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0097,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0098,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0099,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0100,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0101,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0102,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0103,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0104,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0105,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0106,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0107,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0108,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0109,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0110,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0111,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0112,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0113,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0114,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0115,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0116,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0117,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0118,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0119,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0120,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0121,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0122,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0123,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0124,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0125,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0126,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0127,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0128,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0129,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0130,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0131,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0132,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0133,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0134,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0135,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0136,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0137,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0138,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0139,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0140,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0141,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0142,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0143,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0144,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0145,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0146,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0147,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0148,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0149,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0150,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0151,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0152,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0153,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0154,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0155,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0156,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0157,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0158,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0159,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0160,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0161,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0162,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0163,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0164,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0165,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0166,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0167,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0168,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0169,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0170,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0171,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0172,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0173,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0174,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0175,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0176,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0177,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0178,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0179,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0180,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0181,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0182,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0183,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0184,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0185,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0186,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0187,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0188,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0189,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0190,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0191,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0192,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0193,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0194,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0195,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0196,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0197,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0198,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0199,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0200,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0201,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0202,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0203,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0204,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0205,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0206,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0207,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0208,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0209,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0210,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0211,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0212,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0213,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0214,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0215,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0216,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0217,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0218,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0219,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0220,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0221,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0222,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0223,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0224,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0225,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0226,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0227,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0228,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0229,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0230,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0231,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0232,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0233,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0234,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0235,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0236,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0237,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0238,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0239,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0240,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0241,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0242,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0243,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0244,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0245,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0246,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0247,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0248,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0249,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0250,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0251,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0252,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0253,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0254,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0255,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0256,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0257,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0258,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0259,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0260,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0261,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0262,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0263,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0264,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0265,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0266,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0267,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0268,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0269,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0270,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0271,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0272,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0273,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0274,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0275,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0276,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0277,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0278,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0279,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0280,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0281,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0282,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0283,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0284,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0285,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0286,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0287,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0288,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0289,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0290,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0291,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0292,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0293,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0294,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0295,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0296,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0297,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0298,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0299,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0300,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0301,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0302,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0303,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0304,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0305,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0306,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0307,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0308,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0309,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0310,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0311,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0312,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0313,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0314,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0315,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0316,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0317,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0318,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0319,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0320,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0321,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0322,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0323,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0324,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0325,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0326,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0327,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0328,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0329,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0330,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0331,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0332,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0333,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0334,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0335,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0336,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0337,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0338,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0339,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0340,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0341,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0342,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0343,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0344,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0345,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0346,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0347,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0348,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0349,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0350,0.4,deny,age,0.0,age decreased approval likelihood most
