application_id,score,decision,top_feature,shap,explanation
APP_0034,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0035,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0036,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0037,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0038,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0039,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0040,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0041,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0042,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0043,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0044,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0045,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0046,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0047,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0048,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0049,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0050,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0051,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0052,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0053,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0054,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0055,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0056,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0057,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0058,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0059,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0060,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0061,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0062,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0063,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0064,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0065,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0066,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0067,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0068,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0069,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0070,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0071,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0072,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0073,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0074,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0075,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0076,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0077,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0078,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0079,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0080,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0081,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0082,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0083,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0084,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0085,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0086,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0087,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0088,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0089,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0090,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0091,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0092,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0093,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0094,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0095,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0096,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0097,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0098,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0099,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0100,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0101,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0102,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0103,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0104,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0105,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0106,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0107,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0108,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0109,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0110,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0111,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0112,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0113,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0114,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0115,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0116,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0117,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0118,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0119,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0120,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0121,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0122,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0123,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0124,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0125,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0126,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0127,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0128,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0129,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0130,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0131,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0132,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0133,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0134,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0135,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0136,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0137,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0138,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0139,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0140,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0141,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0142,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0143,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0144,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0145,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0146,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0147,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0148,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0149,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0150,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0151,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0152,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0153,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0154,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0155,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0156,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0157,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0158,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0159,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0160,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0161,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0162,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0163,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0164,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0165,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0166,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0167,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0168,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0169,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0170,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0171,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0172,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0173,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0174,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0175,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0176,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0177,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0178,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0179,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0180,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0181,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0182,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0183,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0184,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0185,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0186,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0187,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0188,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0189,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0190,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0191,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0192,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0193,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0194,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0195,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0196,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0197,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0198,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0199,0.4,deny,age,0.0,age decreased approval likelihood most
APP_0200,0.4,deny,age,0.0,age decreased approval likelihood most
