application_id,age,income,employment_length,loan_amount,loan_duration_months,collateral_value,collateral_type,co_loaners,credit_score,existing_debt,assets_owned,current_loans,customer_type,DTI,LTV,CCR,ITI,CWI,currency_code,session_flagged,created_at,session_user_name,session_user_email
APP_0047,58,2417760000.0,3,2349648000.0,12,4045416000.0,real_estate,1,394,396840000.0,2756712000.0,3,bank,0.1641353980543958,0.5808173992489243,1.7217115074257754,0.0809857057704987,0.6032531018740213,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0048,42,3540120000.0,15,671544000.0,24,1066440000.0,real_estate,0,761,1056696000.0,1596360000.0,4,non-bank,0.2984915765567248,0.6297063125914115,1.588041885565148,0.0079039693566415,0.4125163360614587,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0049,49,3004440000.0,10,1058376000.0,12,275664000.0,car,0,789,1054512000.0,2964864000.0,0,bank,0.3509845428765399,3.839369667420874,0.2604594208485394,0.0293558866186874,0.0,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0050,29,3489552000.0,15,288768000.0,12,431208000.0,car,0,352,1186056000.0,1033968000.0,3,non-bank,0.3398877563652847,0.6696721767684828,1.4932679521275354,0.0068960141582628,0.3256122145921004,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0051,56,1315656000.0,28,1929576000.0,24,2937048000.0,real_estate,0,558,447672000.0,864672000.0,1,non-bank,0.3402652365055849,0.6569780269168172,1.5221209219019949,0.0611094389389388,0.3444613229265121,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0052,45,1463376000.0,2,1601616000.0,48,912048000.0,real_estate,0,756,1021056000.0,5277984000.0,3,non-bank,0.6977400203365255,1.7560654702383625,0.5694548506008845,0.0228013852894295,0.0,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0053,44,3148224000.0,29,313368000.0,12,1257720000.0,deposit,0,561,678072000.0,778944000.0,2,bank,0.2153823870220146,0.2491556149222355,4.013555947001301,0.0082948354366854,1.7673771874129165,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0054,54,1334640000.0,13,625992000.0,72,4096776000.0,car,0,762,69912000.0,4194696000.0,4,bank,0.0523826649883105,0.1528011294735168,6.544454242226487,0.0065143659213064,2.4084610077396578,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0055,48,771672000.0,23,1386432000.0,36,4218864000.0,land,1,814,324408000.0,5667888000.0,0,bank,0.4203962305227997,0.3286268531054787,3.0429649633014293,0.0499072144627886,1.167391219997504,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0056,24,2607384000.0,12,1352136000.0,24,4058232000.0,land,0,561,806448000.0,5282376000.0,1,bank,0.3092939129794432,0.3331835143974007,3.0013489767300983,0.0216074809071667,1.3817226165941126,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0057,33,3002880000.0,9,1948680000.0,48,1360872000.0,land,0,332,192696000.0,3344664000.0,1,bank,0.0641703964194368,1.4319348182635587,0.6983558100868194,0.013519521259309,0.0,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0058,28,3504576000.0,23,726696000.0,60,3047496000.0,land,1,487,521664000.0,1587672000.0,1,bank,0.1488522434668263,0.238456752691388,4.193632550612497,0.0034559387497369,1.9445574793491387,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0059,53,3383376000.0,20,2228304000.0,24,3006408000.0,car,2,418,929880000.0,6717552000.0,1,non-bank,0.2748379133740954,0.7411848292048125,1.349191133705261,0.0274418214221921,0.2532201711489859,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0060,22,960672000.0,4,1133376000.0,12,1045608000.0,deposit,0,560,179688000.0,6052704000.0,1,non-bank,0.1870440691515892,1.0839396791149016,0.9225605624258656,0.0983145131659161,0.0,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0061,29,2916312000.0,21,1995480000.0,12,2742696000.0,car,0,622,595896000.0,4501056000.0,0,bank,0.2043320467768863,0.72756149423778,1.3744542666425956,0.0570206479917584,0.2979412599151927,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0062,47,3138360000.0,22,663504000.0,72,2612376000.0,deposit,0,555,257808000.0,843840000.0,3,bank,0.0821473635911743,0.2539848781339263,3.937242277363672,0.0029363531695552,2.0541958392168818,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0063,51,2694360000.0,11,204288000.0,12,2017512000.0,car,0,407,643776000.0,484824000.0,2,bank,0.2389346635193494,0.1012573902906141,9.875822368419891,0.006318383585928,2.052005540003915,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0064,43,3059376000.0,27,245520000.0,48,3655656000.0,real_estate,2,465,288840000.0,2433912000.0,4,bank,0.0944114093854425,0.0671616804206956,14.889442815247811,0.0016719095658374,2.5343032172972237,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0065,58,3113928000.0,19,969744000.0,36,3314472000.0,deposit,0,673,1158480000.0,1336344000.0,3,bank,0.3720317232768358,0.2925787274715228,3.417883482651007,0.0086505960743423,1.3327143522810472,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0066,61,1939632000.0,10,2293176000.0,60,2646456000.0,real_estate,0,314,92040000.0,6228072000.0,0,bank,0.0474523002301461,0.8665082661491365,1.1540570806601729,0.0197045625146226,0.146746717816125,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0067,26,720432000.0,0,231024000.0,12,3536328000.0,deposit,0,417,1156272000.0,1672488000.0,0,bank,1.6049703511226063,0.0653287817193423,15.307188863493112,0.0267228551735556,0.0,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0068,62,1968576000.0,20,961248000.0,72,3708384000.0,real_estate,0,790,950232000.0,2207232000.0,2,bank,0.4827001853116102,0.2592094022625472,3.857884749825131,0.0067818903951288,1.1496325167974577,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0069,48,1205328000.0,6,369144000.0,60,2804448000.0,real_estate,1,354,1026768000.0,7031112000.0,2,non-bank,0.8518577515829547,0.1316280423099294,7.597165333852962,0.0051043367447676,0.3859277228235551,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0070,48,941184000.0,22,2243952000.0,36,1425432000.0,land,0,528,1021800000.0,5935080000.0,1,bank,1.0856538147694543,1.5742259188793029,0.6352328392051099,0.0662272201803972,0.0,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0071,25,974760000.0,15,1659696000.0,24,3686808000.0,deposit,0,413,225120000.0,1762176000.0,3,non-bank,0.2309491567154935,0.4501715304946689,2.221375480810912,0.0709446427809069,0.9392998434846672,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0072,48,2692104000.0,14,1858920000.0,72,3498744000.0,car,1,357,1117296000.0,2909448000.0,2,bank,0.4150270569041872,0.531310664627074,1.8821380156219496,0.0095903922482097,0.5160268712150835,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0073,52,2113584000.0,4,1746216000.0,24,4723584000.0,real_estate,1,532,713112000.0,3829656000.0,3,bank,0.3373946812617771,0.3696803105438563,2.7050399263321,0.0344244657401681,1.1297685238486896,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0074,46,2219496000.0,21,1618008000.0,36,882192000.0,real_estate,0,586,1154568000.0,4863312000.0,0,non-bank,0.520193773721596,1.8340769356330096,0.5452333981043276,0.0202499426290552,0.0,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0075,24,2835552000.0,4,1884072000.0,36,2124000000.0,deposit,0,396,1053768000.0,6755784000.0,4,non-bank,0.3716271117581307,0.8870395480225888,1.12734545176616,0.01845684132468,0.0800204293307828,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0076,44,2244792000.0,12,138504000.0,24,4450824000.0,land,0,342,695520000.0,6303024000.0,1,non-bank,0.3098371697689552,0.0311187321718403,32.13498527117793,0.0025708395253366,2.0060575138863768,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0077,62,2490024000.0,25,2093232000.0,36,2563176000.0,real_estate,0,374,449352000.0,7041240000.0,2,non-bank,0.180460911220131,0.8166555866627888,1.224506409227439,0.0233513144177395,0.1839917780435128,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0078,52,858072000.0,27,1806888000.0,12,4535592000.0,car,0,658,140736000.0,522888000.0,2,bank,0.1640142085978753,0.3983797484429796,2.5101677580458444,0.1754794469315488,1.2624787883599429,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0079,27,3153384000.0,29,1805880000.0,12,249456000.0,car,0,773,121320000.0,1885056000.0,4,bank,0.0384729547685911,7.239272657301593,0.1381354242806812,0.0477233346739433,0.0,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0080,63,1946328000.0,28,1017024000.0,24,354048000.0,real_estate,1,399,467640000.0,4158480000.0,1,bank,0.2402678274165475,2.8725596529282216,0.3481215782518325,0.0217722809301586,0.0,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0081,63,1065624000.0,16,1945968000.0,12,3860088000.0,deposit,1,476,973152000.0,581856000.0,1,bank,0.9132226751649531,0.5041252945528671,1.983633852149651,0.1521775034969958,0.0853571143067402,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0082,28,3039984000.0,6,990528000.0,36,1843632000.0,land,1,489,606408000.0,2713176000.0,1,bank,0.199477365670344,0.5372699106980064,1.8612618724558572,0.0090509248291774,0.689459622986085,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0083,56,2803848000.0,25,231624000.0,72,2589216000.0,real_estate,2,498,578112000.0,1309056000.0,1,bank,0.2061852140344252,0.0894571947647464,11.178530722203794,0.0011473517822489,2.168407026150951,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0084,38,759072000.0,24,2189808000.0,12,2164248000.0,land,1,434,293328000.0,6733104000.0,0,non-bank,0.386429745794853,1.0118101067899683,0.9883277438021856,0.2404040723209224,0.0,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0085,47,1179120000.0,29,654720000.0,12,2071872000.0,car,1,330,677256000.0,680760000.0,0,non-bank,0.5743741095053821,0.3160040774719637,3.164516129032142,0.0462717959117411,0.8733791208620494,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0086,40,647232000.0,19,352320000.0,12,4521096000.0,real_estate,1,588,765672000.0,1272888000.0,1,non-bank,1.1829946603381347,0.0779280068372797,12.832356948228009,0.0453624048216902,0.0,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0087,55,1412256000.0,4,1537920000.0,48,625464000.0,car,0,496,1178568000.0,1598064000.0,2,bank,0.8345285840527356,2.458846552319464,0.4066947565543007,0.0226871048870261,0.0,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0088,64,899928000.0,15,652728000.0,24,3750360000.0,real_estate,0,488,875280000.0,1274208000.0,1,bank,0.9726111422246856,0.1740440917671892,5.745670478361372,0.0302213065921563,0.0678659666978075,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0089,55,2729712000.0,13,2076504000.0,36,4291536000.0,real_estate,0,445,728640000.0,4197240000.0,1,non-bank,0.2669292584712209,0.4838603241356914,2.066712127691519,0.0211306784983411,0.7819754504445762,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0090,61,2167656000.0,25,1131744000.0,12,3221352000.0,deposit,0,811,1092072000.0,2775840000.0,3,bank,0.5038031864834586,0.3513257787413457,2.846361014504987,0.0435087486170036,0.9161584519985574,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0091,62,3540600000.0,11,130248000.0,24,2012184000.0,land,0,635,509952000.0,6590640000.0,1,non-bank,0.144029825453312,0.0647296668694306,15.448866777222138,0.0015327910523001,2.4016905308943377,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0092,24,2848272000.0,9,2289912000.0,36,929328000.0,real_estate,0,530,1121928000.0,2055288000.0,4,bank,0.3938977738081161,2.4640514436237164,0.4058356827685912,0.0223323708778161,0.0,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0093,32,2434608000.0,2,1293336000.0,36,3337320000.0,deposit,0,412,443976000.0,3979032000.0,3,bank,0.182360363557499,0.3875373053827594,2.5803967414499698,0.0147563796713892,1.2921950171140877,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0094,52,2127936000.0,25,719568000.0,48,2352216000.0,land,0,740,153312000.0,4834224000.0,0,bank,0.0720472796174312,0.3059106816720882,3.268928023480646,0.0070448547323263,1.9322462133926053,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0095,46,763488000.0,22,1664208000.0,60,880296000.0,deposit,0,788,501120000.0,4596864000.0,1,bank,0.6563560920407187,1.8905095558766083,0.5289579187216906,0.0363290582164183,0.0,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0096,23,810600000.0,1,1329768000.0,36,1849248000.0,land,1,317,154512000.0,5782824000.0,0,bank,0.190614359733525,0.719085812178779,1.3906546104282602,0.0455687145311779,0.3161902319845528,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0097,25,2448912000.0,13,187488000.0,72,4622808000.0,car,1,811,142056000.0,1644984000.0,1,bank,0.0580078010153074,0.0405571678512278,24.656554019454088,0.0010633293478752,2.7113629897677693,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0098,43,613128000.0,14,1851984000.0,48,1414896000.0,land,0,684,1057440000.0,3771888000.0,1,non-bank,1.7246643441499303,1.3089188180615174,0.763989321721992,0.0629281324604237,0.0,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0099,48,727032000.0,14,1035072000.0,24,1014240000.0,land,0,354,953688000.0,5812056000.0,0,non-bank,1.311755190968167,1.020539517273994,0.97987386384713,0.0593206351277544,0.0,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0100,28,1257384000.0,27,1715568000.0,24,3334536000.0,land,0,714,265440000.0,6246576000.0,0,bank,0.2111049607757017,0.5144847738935755,1.943692118295488,0.0568497769949516,0.7444740306783967,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0101,28,3252432000.0,4,2162040000.0,24,1111488000.0,real_estate,1,359,1005240000.0,4539792000.0,2,bank,0.309073333431719,1.945176196234196,0.5140922462119052,0.0276977351090647,0.0,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0102,26,1976784000.0,9,1512192000.0,48,4430928000.0,car,1,327,82680000.0,4777152000.0,3,bank,0.0418255105261874,0.3412811040937681,2.930135855764301,0.0159369966568645,1.84940693821208,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
APP_0103,45,2728728000.0,5,1651272000.0,24,4150176000.0,real_estate,0,363,341256000.0,6254376000.0,1,non-bank,0.1250604677344158,0.3978799935231639,2.5133206400883314,0.0252143123085674,1.324064053006757,VND,False,2025-10-23 10:27:21,dzoan nguyen,dzoan
