application_id,score,decision,top_feature,shap,explanation,proposed_loan_option,proposed_consolidation_loan
APP_0130,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"72 months @ 8.81% APR, requested=$94,356",
APP_0132,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"60 months @ 9.32% APR, requested=$19,101",
APP_0139,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"60 months @ 8.13% APR, requested=$17,286",
APP_0145,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"60 months @ 8.67% APR, requested=$13,873",
APP_0146,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"36 months @ 7.65% APR, requested=$33,946",
APP_0147,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"72 months @ 9.44% APR, requested=$63,396",
APP_0149,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"36 months @ 6.81% APR, requested=$79,630",
APP_0151,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"36 months @ 6.58% APR, requested=$43,074",
APP_0153,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"48 months @ 9.31% APR, requested=$97,288",
APP_0154,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"60 months @ 7.42% APR, requested=$44,122",
APP_0155,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"72 months @ 7.53% APR, requested=$19,577",
APP_0158,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"48 months @ 8.05% APR, requested=$25,674",
APP_0159,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"72 months @ 6.71% APR, requested=$95,168",
APP_0160,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"72 months @ 9.0% APR, requested=$60,889",
APP_0161,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"60 months @ 8.31% APR, requested=$62,149",
APP_0162,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"48 months @ 6.55% APR, requested=$35,118",
APP_0165,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"60 months @ 9.43% APR, requested=$33,373",
APP_0171,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"48 months @ 8.15% APR, requested=$14,048",
APP_0172,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"48 months @ 9.42% APR, requested=$59,383",
APP_0173,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"60 months @ 9.34% APR, requested=$38,332",
APP_0175,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"60 months @ 8.61% APR, requested=$61,022",
APP_0180,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"48 months @ 7.7% APR, requested=$66,981",
APP_0183,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"72 months @ 8.23% APR, requested=$28,397",
APP_0185,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"60 months @ 8.71% APR, requested=$37,556",
APP_0186,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"48 months @ 7.4% APR, requested=$57,168",
APP_0189,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"72 months @ 9.36% APR, requested=$55,318",
APP_0190,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"72 months @ 7.64% APR, requested=$64,471",
APP_0196,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"60 months @ 8.72% APR, requested=$74,987",
APP_0199,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"48 months @ 6.74% APR, requested=$17,185",
