application_id,score,decision,top_feature,shap,explanation,proposed_loan_option,proposed_consolidation_loan
APP_0016,0.999954772221502,approve,DTI,3.4983176926517383,DTI increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0017,0.0008949644130747766,deny,DTI,-8.808517739080324,DTI decreased approval likelihood most,,"{'consolidate_amount': 49426.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0018,0.0008743363219931958,deny,DTI,-7.552009838243205,DTI decreased approval likelihood most,,"{'consolidate_amount': 66623.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0019,0.9980500594574353,deny,LTV,1.913919028480343,LTV increased approval likelihood most,,"{'consolidate_amount': 46785.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0020,0.9999752021697141,approve,DTI,3.500039633550589,DTI increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0021,0.00023073668549741311,deny,LTV,-6.398164525110037,LTV decreased approval likelihood most,,"{'consolidate_amount': 61338.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0022,0.994102245563777,deny,credit_score,5.878505149264513,credit_score increased approval likelihood most,,"{'consolidate_amount': 83395.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0023,0.9999752562355565,approve,DTI,3.5529077204031907,DTI increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0024,0.998024028697137,deny,credit_score,5.945471068510701,credit_score increased approval likelihood most,,"{'consolidate_amount': 74588.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0025,0.9999524829553047,approve,DTI,2.31113102663961,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0026,0.9995279021263256,deny,credit_score,7.067843142355198,credit_score increased approval likelihood most,,"{'consolidate_amount': 50733.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0027,0.00032382162638570835,deny,LTV,-6.627860636343918,LTV decreased approval likelihood most,,"{'consolidate_amount': 67827.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0028,0.9993774909373461,deny,credit_score,6.714561785563779,credit_score increased approval likelihood most,,"{'consolidate_amount': 87416.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0029,0.9999823224875865,approve,DTI,3.649368983694749,DTI increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0030,0.9999823480422115,approve,credit_score,3.1419449249765945,credit_score increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0031,0.999846066769482,approve,DTI,3.7074939916531,DTI increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0032,0.9995296706842326,deny,credit_score,7.137455078412088,credit_score increased approval likelihood most,,"{'consolidate_amount': 44973.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0033,0.0020430812919886403,deny,income,-9.341595043044427,income decreased approval likelihood most,,"{'consolidate_amount': 50754.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0034,0.999976892003258,approve,DTI,3.669358144172814,DTI increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0035,0.0001110055290857607,deny,DTI,-4.043525607001742,DTI decreased approval likelihood most,,"{'consolidate_amount': 71686.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0036,0.9998901252777314,approve,DTI,3.4393980291459956,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0037,0.9999415503103848,approve,credit_score,2.0733873432299017,credit_score increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0038,0.00021387953807425005,deny,LTV,-6.76787301555687,LTV decreased approval likelihood most,,"{'consolidate_amount': 35215.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0039,3.162859276527596e-05,deny,DTI,-4.483011851888598,DTI decreased approval likelihood most,,"{'consolidate_amount': 129709.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0040,0.9998712425921416,approve,DTI,3.3711028890130468,DTI increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0041,0.999877382772566,approve,DTI,3.5141152880677313,DTI increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0042,0.002194999282733755,deny,DTI,-8.452927413950729,DTI decreased approval likelihood most,,"{'consolidate_amount': 136677.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0043,0.013683754933474896,deny,DTI,-5.197328299684732,DTI decreased approval likelihood most,,"{'consolidate_amount': 123468.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0044,0.9998958672049664,approve,DTI,2.157082522355998,DTI increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0045,0.9999545930853546,approve,DTI,2.2331950464655623,DTI increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0046,0.00010236478447643514,deny,DTI,-5.383793191497681,DTI decreased approval likelihood most,,"{'consolidate_amount': 85784.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0047,0.00022037273625569919,deny,LTV,-6.626597689713989,LTV decreased approval likelihood most,,"{'consolidate_amount': 71390.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0048,0.9999647630082983,approve,DTI,3.610889999106573,DTI increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0049,0.9999407892556755,approve,DTI,3.796331594908457,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0050,2.0137129313187444e-05,deny,DTI,-3.523652915319743,DTI decreased approval likelihood most,,"{'consolidate_amount': 118612.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0051,0.999965426373533,approve,DTI,3.4479591451949405,DTI increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0052,0.00017358696445102863,deny,LTV,-6.793415334466916,LTV decreased approval likelihood most,,"{'consolidate_amount': 82119.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0053,0.9999683559940471,approve,DTI,3.647868997329864,DTI increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0054,0.0008091878720164032,deny,DTI,-9.062003933984482,DTI decreased approval likelihood most,,"{'consolidate_amount': 128793.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0055,0.00016640476218401356,deny,LTV,-6.860461186657505,LTV decreased approval likelihood most,,"{'consolidate_amount': 93263.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0056,0.9999874841364916,approve,credit_score,3.0252861445429247,credit_score increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0057,0.0002634813493854216,deny,LTV,-6.669312542269094,LTV decreased approval likelihood most,,"{'consolidate_amount': 114532.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0058,0.0005015727221466739,deny,DTI,-7.852361966763582,DTI decreased approval likelihood most,,"{'consolidate_amount': 102052.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0059,0.9999537915329796,approve,DTI,3.3687847721037523,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0060,0.9999847220999935,approve,credit_score,2.42626190366436,credit_score increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0061,0.9998898774944166,approve,DTI,2.3619197873075928,DTI increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0062,0.0011474648722439838,deny,DTI,-8.531966253720514,DTI decreased approval likelihood most,,"{'consolidate_amount': 102904.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0063,0.999918715306959,approve,credit_score,2.134173015075921,credit_score increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0064,0.999968944890547,approve,DTI,3.3580024313061254,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0065,0.9999283449419265,approve,DTI,2.333083813417586,DTI increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0066,0.0001570170640161277,deny,LTV,-6.7926151134965345,LTV decreased approval likelihood most,,"{'consolidate_amount': 96451.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0067,0.9986625441308323,deny,LTV,1.9116398010313569,LTV increased approval likelihood most,,"{'consolidate_amount': 89068.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0068,0.9891748210726398,deny,DTI,-5.555968331102895,DTI decreased approval likelihood most,,"{'consolidate_amount': 132122.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0069,0.0001846061516270762,deny,LTV,-6.7221644236474445,LTV decreased approval likelihood most,,"{'consolidate_amount': 108820.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0070,0.999216632525561,deny,credit_score,6.52302205301992,credit_score increased approval likelihood most,,"{'consolidate_amount': 38514.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0071,0.9999041523027555,approve,DTI,3.545836321400152,DTI increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0072,2.2883670858146284e-05,deny,DTI,-3.5136034270873364,DTI decreased approval likelihood most,,"{'consolidate_amount': 95719.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0073,0.0008941084679527189,deny,DTI,-9.334034247823695,DTI decreased approval likelihood most,,"{'consolidate_amount': 85575.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0074,0.9999854907999973,approve,credit_score,2.7089434547129314,credit_score increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0075,0.0008197250620714954,deny,DTI,-8.653611576497958,DTI decreased approval likelihood most,,"{'consolidate_amount': 98903.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0076,0.00018300200241724978,deny,LTV,-6.87106131116467,LTV decreased approval likelihood most,,"{'consolidate_amount': 94349.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0077,0.9999776839710497,approve,DTI,3.5439581145584307,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0078,0.9999164265921634,approve,DTI,1.948299358980031,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0079,0.9992802572993158,deny,income,-3.8491746837229233,income decreased approval likelihood most,,"{'consolidate_amount': 67632.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0080,0.9996409672768825,approve,DTI,3.3233540204856498,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0081,0.0008982482942345734,deny,DTI,-8.883822050065193,DTI decreased approval likelihood most,,"{'consolidate_amount': 115085.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0082,0.9999639335102508,approve,DTI,3.3453481524453164,DTI increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0083,0.9999652961129929,approve,DTI,3.471397975653462,DTI increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0084,0.9997757352493829,approve,credit_score,7.3881156927982135,credit_score increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0085,0.9999692246502071,approve,DTI,3.3109131531641505,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0086,0.9999365153670333,approve,DTI,3.403534376682039,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0087,0.9939241258583437,deny,DTI,-5.686007552284903,DTI decreased approval likelihood most,,"{'consolidate_amount': 80291.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0088,0.9999431528445182,approve,DTI,3.466822997229411,DTI increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0089,0.9999038858371548,approve,DTI,3.2185811330857814,DTI increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0090,0.00020467787058897667,deny,LTV,-6.722008451825736,LTV decreased approval likelihood most,,"{'consolidate_amount': 80337.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0091,0.00011546185837833695,deny,LTV,-6.66655929009619,LTV decreased approval likelihood most,,"{'consolidate_amount': 144049.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0092,0.00020758940151920655,deny,LTV,-6.756215000907818,LTV decreased approval likelihood most,,"{'consolidate_amount': 96862.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0093,0.9998097811640343,approve,DTI,2.1090732159350845,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0094,0.9977373742059685,deny,credit_score,6.014745905641433,credit_score increased approval likelihood most,,"{'consolidate_amount': 104762.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0095,0.9999621822307581,approve,DTI,3.171722031728947,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0096,0.9991056773927524,deny,credit_score,6.942529663108508,credit_score increased approval likelihood most,,"{'consolidate_amount': 67978.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0097,0.9999533492897984,approve,DTI,3.6896195620466474,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0098,0.9994436963169109,deny,credit_score,6.567433226786526,credit_score increased approval likelihood most,,"{'consolidate_amount': 104088.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0099,0.9956590665874986,deny,DTI,-5.142609703220753,DTI decreased approval likelihood most,,"{'consolidate_amount': 47325.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0100,0.006257102490964653,deny,income,-7.861972252800273,income decreased approval likelihood most,,"{'consolidate_amount': 26363.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0101,0.00044219825540638114,deny,DTI,-9.234431280036763,DTI decreased approval likelihood most,,"{'consolidate_amount': 100112.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0102,0.9999523594936011,approve,DTI,3.616936524177594,DTI increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0103,0.9958533645026001,deny,income,-6.4536302728468,income decreased approval likelihood most,,"{'consolidate_amount': 29541.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0104,0.9998543674957944,approve,DTI,3.1893746063692734,DTI increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0105,0.0016355911481359582,deny,DTI,-8.653457461864209,DTI decreased approval likelihood most,,"{'consolidate_amount': 60845.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0106,0.00025560223226826426,deny,LTV,-6.767316954640885,LTV decreased approval likelihood most,,"{'consolidate_amount': 72427.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0107,0.0033043062068853013,deny,DTI,-8.798265892521442,DTI decreased approval likelihood most,,"{'consolidate_amount': 44040.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0108,0.9999735278528993,approve,DTI,3.4729863839983866,DTI increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0109,0.9999641174819325,approve,DTI,3.5260858594907485,DTI increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0110,0.9993057487492817,deny,credit_score,7.196140697366526,credit_score increased approval likelihood most,,"{'consolidate_amount': 63444.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0111,0.9999720208173045,approve,DTI,3.5190969468826845,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0112,0.9963109781678959,deny,credit_score,6.54980360163352,credit_score increased approval likelihood most,,"{'consolidate_amount': 88386.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0113,3.094814721771479e-05,deny,DTI,-4.370147501483023,DTI decreased approval likelihood most,,"{'consolidate_amount': 119855.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0114,0.014492283393792871,deny,DTI,-5.180075332570365,DTI decreased approval likelihood most,,"{'consolidate_amount': 123088.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0115,2.7294898546636527e-05,deny,DTI,-4.519928481370819,DTI decreased approval likelihood most,,"{'consolidate_amount': 129488.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0116,0.9998906028548281,approve,DTI,3.6704218797198034,DTI increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0117,0.999941846470498,approve,DTI,3.588895713079361,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0118,0.9999665917632277,approve,DTI,3.4401196349370946,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0119,0.9999178091973077,approve,DTI,3.2524176116077816,DTI increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0120,0.9999179656760471,approve,DTI,3.48590644517414,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0121,8.394229411936797e-05,deny,DTI,-4.153977393909794,DTI decreased approval likelihood most,,"{'consolidate_amount': 56671.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0122,2.457180195408981e-05,deny,DTI,-4.501028925163256,DTI decreased approval likelihood most,,"{'consolidate_amount': 141113.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0123,0.9927356987681856,deny,credit_score,5.811070785551544,credit_score increased approval likelihood most,,"{'consolidate_amount': 114397.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0124,0.9999574344637141,approve,DTI,3.26859223641066,DTI increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0125,0.99992936331705,approve,DTI,3.4430183073355605,DTI increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0126,0.9999182756666778,approve,DTI,3.1477085138533156,DTI increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0127,0.9999201592811067,approve,DTI,3.593115837827872,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0128,0.0004132528923119734,deny,DTI,-4.966954363682223,DTI decreased approval likelihood most,,"{'consolidate_amount': 44605.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0129,0.9999276684717355,approve,DTI,3.389433911584057,DTI increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0130,0.9999225439397667,approve,DTI,2.0882191175738654,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0131,0.00015189184321099582,deny,LTV,-6.808030653565054,LTV decreased approval likelihood most,,"{'consolidate_amount': 110136.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0132,0.0012648885107410493,deny,DTI,-8.909881284035306,DTI decreased approval likelihood most,,"{'consolidate_amount': 93573.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0133,0.9998193741801854,approve,DTI,2.435212136910511,DTI increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0134,0.9999614744838533,approve,credit_score,2.520021331898359,credit_score increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0135,0.9999770251085383,approve,DTI,3.389003698097196,DTI increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0136,0.00014689627494282197,deny,LTV,-6.860238016165447,LTV decreased approval likelihood most,,"{'consolidate_amount': 103037.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0137,0.9999579651324095,approve,DTI,3.4938931311099632,DTI increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0138,0.9997519172008962,approve,DTI,3.226979856330926,DTI increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0139,0.9933981172076076,deny,credit_score,5.988179757111242,credit_score increased approval likelihood most,,"{'consolidate_amount': 102092.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0140,0.00038287842742892864,deny,LTV,-6.816187427244427,LTV decreased approval likelihood most,,"{'consolidate_amount': 110347.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0141,0.9999719572874095,approve,DTI,3.6338579748244304,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0142,2.974630825138821e-05,deny,DTI,-4.4931054802930275,DTI decreased approval likelihood most,,"{'consolidate_amount': 121195.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0143,0.9992355640181579,deny,credit_score,6.537990226337783,credit_score increased approval likelihood most,,"{'consolidate_amount': 113399.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0144,0.9999764977496431,approve,DTI,3.417241005979016,DTI increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0145,0.00022010786958216158,deny,LTV,-6.687979649753061,LTV decreased approval likelihood most,,"{'consolidate_amount': 98674.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0146,0.9999613585422891,approve,DTI,3.619771837774369,DTI increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0147,0.9999658799006657,approve,DTI,3.4146443725235702,DTI increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0148,0.999986884669837,approve,credit_score,2.7828095034984557,credit_score increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
