application_id,score,decision,top_feature,shap,explanation,proposed_loan_option,proposed_consolidation_loan
APP_0083,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$53,320, Ratio→ 3.23 (≥ 0.53)"
APP_0084,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$51,555, Ratio→ 2.79 (≥ 0.53)"
APP_0086,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$88,517, Ratio→ 2.15 (≥ 0.53)"
APP_0088,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$135,560, Ratio→ 1.06 (≥ 0.53)"
APP_0089,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$111,917, Ratio→ 0.78 (≥ 0.53)"
APP_0090,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$103,165, Ratio→ 1.06 (≥ 0.53)"
APP_0094,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$108,200, Ratio→ 1.03 (≥ 0.53)"
APP_0095,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$18,786, Ratio→ 2.98 (≥ 0.53)"
APP_0100,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$77,213, Ratio→ 1.51 (≥ 0.53)"
APP_0105,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$92,202, Ratio→ 2.31 (≥ 0.53)"
APP_0106,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$25,810, Ratio→ 6.55 (≥ 0.53)"
APP_0108,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$100,742, Ratio→ 1.80 (≥ 0.53)"
APP_0109,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$72,570, Ratio→ 2.85 (≥ 0.53)"
APP_0110,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$48,588, Ratio→ 1.12 (≥ 0.53)"
APP_0114,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$104,189, Ratio→ 1.36 (≥ 0.53)"
APP_0115,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$92,846, Ratio→ 1.07 (≥ 0.53)"
APP_0116,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$61,120, Ratio→ 1.01 (≥ 0.53)"
APP_0117,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$64,325, Ratio→ 1.09 (≥ 0.53)"
APP_0118,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$51,399, Ratio→ 3.56 (≥ 0.53)"
APP_0122,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$42,027, Ratio→ 1.46 (≥ 0.53)"
APP_0123,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$46,061, Ratio→ 4.32 (≥ 0.53)"
APP_0125,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$59,324, Ratio→ 2.40 (≥ 0.53)"
APP_0129,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$74,711, Ratio→ 1.86 (≥ 0.53)"
APP_0130,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,
APP_0132,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$60,060, Ratio→ 0.94 (≥ 0.53)"
APP_0139,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$46,663, Ratio→ 3.95 (≥ 0.53)"
APP_0145,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$40,812, Ratio→ 4.39 (≥ 0.53)"
APP_0146,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$71,459, Ratio→ 1.48 (≥ 0.53)"
APP_0147,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$99,113, Ratio→ 1.85 (≥ 0.53)"
APP_0149,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$95,088, Ratio→ 2.22 (≥ 0.53)"
APP_0151,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$63,653, Ratio→ 2.63 (≥ 0.53)"
APP_0153,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$128,558, Ratio→ 1.38 (≥ 0.53)"
APP_0154,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$54,540, Ratio→ 3.44 (≥ 0.53)"
APP_0155,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$52,010, Ratio→ 2.53 (≥ 0.53)"
APP_0158,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$31,619, Ratio→ 2.15 (≥ 0.53)"
APP_0159,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$133,154, Ratio→ 1.46 (≥ 0.53)"
APP_0160,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$65,188, Ratio→ 1.20 (≥ 0.53)"
APP_0161,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$79,011, Ratio→ 0.97 (≥ 0.53)"
APP_0162,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$43,932, Ratio→ 1.83 (≥ 0.53)"
APP_0165,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$35,569, Ratio→ 5.77 (≥ 0.53)"
APP_0171,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$56,733, Ratio→ 3.54 (≥ 0.53)"
APP_0172,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$66,243, Ratio→ 1.95 (≥ 0.53)"
APP_0173,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$87,718, Ratio→ 2.23 (≥ 0.53)"
APP_0175,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$70,000, Ratio→ 0.75 (≥ 0.53)"
APP_0180,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$110,735, Ratio→ 1.81 (≥ 0.53)"
APP_0183,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$76,182, Ratio→ 2.43 (≥ 0.53)"
APP_0185,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$60,280, Ratio→ 2.96 (≥ 0.53)"
APP_0186,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$66,783, Ratio→ 2.95 (≥ 0.53)"
APP_0189,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$78,975, Ratio→ 1.18 (≥ 0.53)"
APP_0190,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$97,274, Ratio→ 1.84 (≥ 0.53)"
APP_0196,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$103,308, Ratio→ 1.69 (≥ 0.53)"
APP_0199,0.3333333333333333,deny,age,0.0,age decreased approval likelihood most,,"Consolidation: 60 months @ 7.5% APR, covers existing+requested=$36,382, Ratio→ 5.04 (≥ 0.53)"
