application_id,score,decision,top_feature,shap,explanation,proposed_loan_option,proposed_consolidation_loan
APP_0041,0.9844654016310577,deny,DTI,1.9578403221625766,DTI increased approval likelihood most,,"{'consolidate_amount': 83213.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0044,0.9998353712102424,approve,credit_score,3.672433568421964,credit_score increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0045,0.9997538302132459,approve,credit_score,3.396425712840358,credit_score increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0046,0.0002767733356926019,deny,DTI,-3.0570172605935677,DTI decreased approval likelihood most,,"{'consolidate_amount': 85784.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0047,0.002898290715471281,deny,credit_score,-2.86087167252125,credit_score decreased approval likelihood most,,"{'consolidate_amount': 71390.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0049,0.9982962653094852,approve,DTI,2.1861841509821818,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0050,0.0003428534551723431,deny,DTI,-3.432542297668616,DTI decreased approval likelihood most,,"{'consolidate_amount': 118612.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0059,0.9939130196795929,deny,DTI,1.8208115762256485,DTI increased approval likelihood most,,"{'consolidate_amount': 31595.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0063,0.9996989293232313,approve,credit_score,3.4882806600011733,credit_score increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0064,0.9989657881220506,approve,DTI,2.044064523379555,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0066,0.004953396165292697,deny,credit_score,-2.7671070831882996,credit_score decreased approval likelihood most,,"{'consolidate_amount': 96451.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0067,0.9659053601348657,deny,DTI,-2.2514023699206445,DTI decreased approval likelihood most,,"{'consolidate_amount': 89068.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0069,0.006136058857032325,deny,CWI,-2.5683449649433343,CWI decreased approval likelihood most,,"{'consolidate_amount': 108820.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0070,0.9968660875590455,deny,credit_score,5.91475194598614,credit_score increased approval likelihood most,,"{'consolidate_amount': 38514.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0072,0.00028064326500212546,deny,DTI,-2.8937412103603686,DTI decreased approval likelihood most,,"{'consolidate_amount': 95719.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0073,0.014324407771519509,deny,DTI,-5.471879748585843,DTI decreased approval likelihood most,,"{'consolidate_amount': 85575.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0074,0.9999050824405711,approve,credit_score,3.0091857444546055,credit_score increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0075,0.03460836777376313,deny,DTI,-2.764622821094447,DTI decreased approval likelihood most,,"{'consolidate_amount': 98903.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0077,0.9989476808626353,approve,DTI,2.0481862852773123,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0079,0.9932088065924514,deny,credit_score,3.5156714615449793,credit_score increased approval likelihood most,,"{'consolidate_amount': 67632.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0080,0.983018658810239,deny,income,-2.4641592161304153,income decreased approval likelihood most,,"{'consolidate_amount': 100204.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0081,0.004823007137000539,deny,DTI,-5.599754251995996,DTI decreased approval likelihood most,,"{'consolidate_amount': 115085.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0083,0.999681948288671,approve,DTI,2.034528274260272,DTI increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0084,0.9977209433831302,deny,credit_score,5.6143368082169,credit_score increased approval likelihood most,,"{'consolidate_amount': 129467.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0086,0.9998255248089916,approve,DTI,2.108946753259167,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0088,0.9983265015452742,approve,DTI,1.9949418721743688,DTI increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0089,0.9965621087424099,deny,DTI,1.967613179953703,DTI increased approval likelihood most,,"{'consolidate_amount': 62543.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0090,0.003594425278511154,deny,CWI,-2.3983194045431038,CWI decreased approval likelihood most,,"{'consolidate_amount': 80337.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0091,0.004664790162175985,deny,credit_score,-2.534746320620197,credit_score decreased approval likelihood most,,"{'consolidate_amount': 144049.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0092,0.01905477557193931,deny,credit_score,-2.61397844575445,credit_score decreased approval likelihood most,,"{'consolidate_amount': 96862.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0093,0.999850337490677,approve,credit_score,3.1693555880614053,credit_score increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0095,0.9981983657183907,approve,DTI,2.0407743000250163,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0100,0.006984814644197988,deny,income,-2.735660964435441,income decreased approval likelihood most,,"{'consolidate_amount': 26363.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0101,0.007417439831902703,deny,DTI,-5.868950460477216,DTI decreased approval likelihood most,,"{'consolidate_amount': 100112.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0102,0.9975200223025626,deny,DTI,2.0072494575414903,DTI increased approval likelihood most,,"{'consolidate_amount': 96927.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0103,0.9959478124870715,deny,income,-3.1591303407541735,income decreased approval likelihood most,,"{'consolidate_amount': 29541.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0105,0.011839843123436916,deny,DTI,-5.54528397426129,DTI decreased approval likelihood most,,"{'consolidate_amount': 60845.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0106,0.0034114015832470966,deny,credit_score,-2.8215957953623296,credit_score decreased approval likelihood most,,"{'consolidate_amount': 72427.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0108,0.999528393506572,approve,DTI,2.000423265772528,DTI increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0109,0.9990803779216496,approve,DTI,2.0308010054585193,DTI increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0110,0.9973770573396985,deny,credit_score,5.7561476082299246,credit_score increased approval likelihood most,,"{'consolidate_amount': 63444.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0111,0.9987362125783846,approve,DTI,1.9888242334568613,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0112,0.9980398305642103,approve,credit_score,5.831984951819094,credit_score increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0113,0.0004076313162770523,deny,DTI,-3.174190008908776,DTI decreased approval likelihood most,,"{'consolidate_amount': 119855.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0115,0.00047310100635472135,deny,DTI,-3.0665121792408176,DTI decreased approval likelihood most,,"{'consolidate_amount': 129488.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0116,0.9806942511926386,deny,DTI,1.7537158402373212,DTI increased approval likelihood most,,"{'consolidate_amount': 91054.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0117,0.9991884415985984,approve,DTI,1.7616989669532528,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0119,0.9987192691569993,approve,DTI,2.0368218398275446,DTI increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0120,0.9981294275723345,approve,DTI,2.2012262644832616,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0122,0.0018419938982478085,deny,DTI,-3.3650030674098423,DTI decreased approval likelihood most,,"{'consolidate_amount': 141113.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0123,0.9985185724301455,approve,credit_score,5.858200995671668,credit_score increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0125,0.9992982554613307,approve,DTI,2.0576641806920044,DTI increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0127,0.995655249529941,deny,DTI,2.040732138023328,DTI increased approval likelihood most,,"{'consolidate_amount': 88901.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0129,0.995915535595793,deny,DTI,1.9336998131283263,DTI increased approval likelihood most,,"{'consolidate_amount': 54584.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0130,0.9998603042505158,approve,credit_score,2.9685964499608635,credit_score increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0131,0.003938346987656282,deny,credit_score,-2.6286569013618535,credit_score decreased approval likelihood most,,"{'consolidate_amount': 110136.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0132,0.0137405934708388,deny,DTI,-5.566197854279105,DTI decreased approval likelihood most,,"{'consolidate_amount': 93573.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0133,0.9998851218673266,approve,credit_score,3.6489320567240138,credit_score increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0134,0.9999206769114695,approve,credit_score,2.8721497627758343,credit_score increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0135,0.9994944468026593,approve,DTI,2.1351445794780393,DTI increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0137,0.9975539337601835,deny,DTI,2.098538970625628,DTI increased approval likelihood most,,"{'consolidate_amount': 101623.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0138,0.9919104687255521,deny,DTI,1.9315715200163865,DTI increased approval likelihood most,,"{'consolidate_amount': 37856.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0139,0.9868812271959008,deny,credit_score,4.998605575778154,credit_score increased approval likelihood most,,"{'consolidate_amount': 102092.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0144,0.9996618967160674,approve,DTI,2.117104234879365,DTI increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0145,0.0017802435052182047,deny,credit_score,-2.884212068479848,credit_score decreased approval likelihood most,,"{'consolidate_amount': 98674.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0148,0.9998913146321212,approve,credit_score,3.1284460839829733,credit_score increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0151,0.9960738623556317,deny,credit_score,6.020407874893055,credit_score increased approval likelihood most,,"{'consolidate_amount': 112729.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0152,0.0011943346480899853,deny,DTI,-5.080836917833282,DTI decreased approval likelihood most,,"{'consolidate_amount': 35149.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0153,0.007494132584961741,deny,DTI,-5.615249444888321,DTI decreased approval likelihood most,,"{'consolidate_amount': 56024.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0154,0.9971151944584835,deny,DTI,1.9787573807871282,DTI increased approval likelihood most,,"{'consolidate_amount': 121159.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0155,0.9984361496465343,approve,credit_score,5.918063139998525,credit_score increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0157,0.001029750107325745,deny,DTI,-3.2699973473626147,DTI decreased approval likelihood most,,"{'consolidate_amount': 97199.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0158,0.9996797598496199,approve,DTI,2.096930373461168,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0160,0.0037632614129675364,deny,credit_score,-2.6174276936042515,credit_score decreased approval likelihood most,,"{'consolidate_amount': 91025.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0161,0.999900462478023,approve,credit_score,3.0095465258427025,credit_score increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0167,0.014494012315416001,deny,credit_score,-2.8280244256807117,credit_score decreased approval likelihood most,,"{'consolidate_amount': 79006.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0168,0.006214155662406747,deny,DTI,-5.430176534791765,DTI decreased approval likelihood most,,"{'consolidate_amount': 92706.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0171,0.9996997890984796,approve,credit_score,3.253520604476703,credit_score increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0172,0.9997272817644899,approve,credit_score,4.02745730831901,credit_score increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0173,0.9830404791627049,deny,credit_score,4.861057527112934,credit_score increased approval likelihood most,,"{'consolidate_amount': 55301.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0176,0.00028793600277876016,deny,DTI,-2.9758759438457068,DTI decreased approval likelihood most,,"{'consolidate_amount': 133492.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0177,0.998818628990872,approve,credit_score,3.706308116210853,credit_score increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0180,0.9982781732881605,approve,credit_score,5.69012845786641,credit_score increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0181,0.018403457008526136,deny,DTI,-4.056556622166002,DTI decreased approval likelihood most,,"{'consolidate_amount': 123394.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0183,0.9994437985195335,approve,DTI,2.108335041005687,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0185,0.019483317045247094,deny,DTI,-3.950638622372228,DTI decreased approval likelihood most,,"{'consolidate_amount': 82115.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0186,0.9962639138276901,deny,credit_score,6.065416019628336,credit_score increased approval likelihood most,,"{'consolidate_amount': 75350.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0188,0.9955567300287712,deny,DTI,1.9333266344792666,DTI increased approval likelihood most,,"{'consolidate_amount': 83069.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0189,0.9974810531102093,deny,DTI,1.9814418129788498,DTI increased approval likelihood most,,"{'consolidate_amount': 79816.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0190,0.983196610638193,deny,credit_score,5.515816738822901,credit_score increased approval likelihood most,,"{'consolidate_amount': 35466.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0192,0.974094726807157,deny,DTI,1.55417290863662,DTI increased approval likelihood most,,"{'consolidate_amount': 68659.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0193,0.0040306778573806126,deny,credit_score,-2.8283852128476776,credit_score decreased approval likelihood most,,"{'consolidate_amount': 87965.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0195,0.9999388575517713,approve,credit_score,2.939424297430245,credit_score increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0196,0.9989853731673878,approve,DTI,2.1282814778934456,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0197,0.0005387283673762406,deny,DTI,-4.63212786847745,DTI decreased approval likelihood most,,"{'consolidate_amount': 111524.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0200,0.9916564419254821,deny,DTI,1.9052168136371068,DTI increased approval likelihood most,,"{'consolidate_amount': 55403.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
