application_id,score,decision,top_feature,shap,explanation
a125,0.9999997685901401,approve,debt_to_income,13.736703333069725,debt_to_income increased approval likelihood most
a126,0.9999996098374196,approve,debt_to_income,12.176971580541707,debt_to_income increased approval likelihood most
a127,1.465976453039392e-07,deny,debt_to_income,-14.060539442673603,debt_to_income decreased approval likelihood most
a128,0.9992253912404372,approve,debt_to_income,9.088522939904008,debt_to_income increased approval likelihood most
a129,0.9999475504809167,approve,debt_to_income,12.43204783112473,debt_to_income increased approval likelihood most
a130,8.673104387049545e-05,deny,debt_to_income,-12.759471344362531,debt_to_income decreased approval likelihood most
a131,0.9999544168393429,approve,debt_to_income,12.90287221912393,debt_to_income increased approval likelihood most
a132,3.713930642240444e-05,deny,debt_to_income,-12.467969604509458,debt_to_income decreased approval likelihood most
a133,0.9999940416910955,approve,debt_to_income,9.183411492845423,debt_to_income increased approval likelihood most
a134,5.9417531440538864e-05,deny,debt_to_income,-12.36091992203598,debt_to_income decreased approval likelihood most
a135,0.9995719847395315,approve,debt_to_income,9.384946764292762,debt_to_income increased approval likelihood most
a136,2.3524600424295555e-07,deny,debt_to_income,-11.559733201763072,debt_to_income decreased approval likelihood most
a137,1.150475246180034e-07,deny,debt_to_income,-11.591993159777155,debt_to_income decreased approval likelihood most
a138,0.00011866980940089724,deny,debt_to_income,-12.541824098054873,debt_to_income decreased approval likelihood most
a139,4.250873645607266e-07,deny,debt_to_income,-13.542004621823164,debt_to_income decreased approval likelihood most
a140,0.0001370449164894943,deny,debt_to_income,-11.968665816349162,debt_to_income decreased approval likelihood most
a141,0.9999996767276357,approve,debt_to_income,12.098358610988095,debt_to_income increased approval likelihood most
a142,3.056766918236367e-07,deny,debt_to_income,-12.210312818462212,debt_to_income decreased approval likelihood most
a143,1.1121564457109999e-07,deny,debt_to_income,-13.854853445150068,debt_to_income decreased approval likelihood most
a144,0.0004619404517469406,deny,num_delinquencies,-7.077417582489483,num_delinquencies decreased approval likelihood most
a145,6.954669163766209e-07,deny,debt_to_income,-12.636284949465622,debt_to_income decreased approval likelihood most
a146,4.860112236748227e-07,deny,debt_to_income,-12.35386500799699,debt_to_income decreased approval likelihood most
a147,0.9999344168339893,approve,debt_to_income,12.473467873485266,debt_to_income increased approval likelihood most
a148,5.8302298265107306e-05,deny,debt_to_income,-12.39866602488104,debt_to_income decreased approval likelihood most
a149,0.9992536622546262,approve,debt_to_income,9.187380343552322,debt_to_income increased approval likelihood most
a150,8.967971464592479e-07,deny,debt_to_income,-12.339440502604848,debt_to_income decreased approval likelihood most
a151,0.999989771335574,approve,debt_to_income,12.964966576527576,debt_to_income increased approval likelihood most
a152,0.999999292718867,approve,debt_to_income,12.409790243312314,debt_to_income increased approval likelihood most
a153,0.9998611847214072,approve,debt_to_income,13.152700846369429,debt_to_income increased approval likelihood most
a154,5.676232202225121e-07,deny,debt_to_income,-13.762450800568113,debt_to_income decreased approval likelihood most
a155,0.9999807195319929,approve,debt_to_income,12.814362217222973,debt_to_income increased approval likelihood most
a156,2.3192988940503525e-07,deny,debt_to_income,-11.643871970850839,debt_to_income decreased approval likelihood most
a157,0.9999994119684227,approve,debt_to_income,12.39580787298738,debt_to_income increased approval likelihood most
a158,3.550281151510867e-05,deny,debt_to_income,-12.706682387899809,debt_to_income decreased approval likelihood most
a159,2.4081914553043996e-07,deny,debt_to_income,-13.793769214191883,debt_to_income decreased approval likelihood most
a160,0.9999588956568597,approve,debt_to_income,13.038007572477541,debt_to_income increased approval likelihood most
a161,3.277861447503015e-05,deny,debt_to_income,-12.501443163989217,debt_to_income decreased approval likelihood most
a162,0.9996289204638735,approve,num_delinquencies,3.934061183864831,num_delinquencies increased approval likelihood most
a163,0.9999991735557863,approve,debt_to_income,12.28449115744156,debt_to_income increased approval likelihood most
a164,8.61292057339638e-05,deny,debt_to_income,-12.6465228262304,debt_to_income decreased approval likelihood most
a165,0.9999998394720784,approve,debt_to_income,13.767595064947082,debt_to_income increased approval likelihood most
a166,0.9999994634699966,approve,debt_to_income,12.462541858388734,debt_to_income increased approval likelihood most
a167,0.9996680766936494,approve,debt_to_income,12.825164893090781,debt_to_income increased approval likelihood most
a168,3.7428215578399344e-05,deny,debt_to_income,-12.451147490138075,debt_to_income decreased approval likelihood most
a169,0.9999655361666988,approve,debt_to_income,13.010589792002456,debt_to_income increased approval likelihood most
a170,0.00028749564063688493,deny,num_delinquencies,-7.182086048115439,num_delinquencies decreased approval likelihood most
a171,0.9991383299840924,approve,debt_to_income,8.256551448454392,debt_to_income increased approval likelihood most
a172,0.9999988351854155,approve,debt_to_income,12.080942642018966,debt_to_income increased approval likelihood most
a173,0.9999994763110955,approve,debt_to_income,12.31340865130064,debt_to_income increased approval likelihood most
a174,0.9999998187538195,approve,debt_to_income,12.357747324423125,debt_to_income increased approval likelihood most
a175,0.9999988031673721,approve,debt_to_income,12.020726078262802,debt_to_income increased approval likelihood most
a176,2.4003279023092725e-07,deny,debt_to_income,-11.563491298251831,debt_to_income decreased approval likelihood most
a177,0.0003094298225554667,deny,num_delinquencies,-6.827242664542186,num_delinquencies decreased approval likelihood most
a178,2.5815160762128628e-05,deny,debt_to_income,-12.936460013502085,debt_to_income decreased approval likelihood most
a179,1.7706159328341093e-07,deny,debt_to_income,-12.519478929282755,debt_to_income decreased approval likelihood most
a180,0.00010611750341906158,deny,debt_to_income,-12.083980367155739,debt_to_income decreased approval likelihood most
a181,0.999998855857717,approve,debt_to_income,9.68738113735978,debt_to_income increased approval likelihood most
a182,1.1578065358746082e-07,deny,debt_to_income,-12.658734248963023,debt_to_income decreased approval likelihood most
a183,3.464407032477901e-05,deny,debt_to_income,-12.072829137175056,debt_to_income decreased approval likelihood most
a184,0.0005982113971733745,deny,num_delinquencies,-5.130341373522586,num_delinquencies decreased approval likelihood most
a185,0.8548257995767352,approve,debt_to_income,0.8046771291707046,debt_to_income increased approval likelihood most
a186,0.9999994106604637,approve,debt_to_income,12.406250898388876,debt_to_income increased approval likelihood most
a187,5.406463783341677e-07,deny,debt_to_income,-13.859609784863768,debt_to_income decreased approval likelihood most
a188,0.9999990196522061,approve,debt_to_income,13.346058650821453,debt_to_income increased approval likelihood most
a189,0.9999684293789171,approve,debt_to_income,12.559668157310139,debt_to_income increased approval likelihood most
a190,0.9999995831989178,approve,debt_to_income,13.576400062636122,debt_to_income increased approval likelihood most
a191,0.9999992899986837,approve,debt_to_income,13.705624303808447,debt_to_income increased approval likelihood most
a192,0.9996922093133881,approve,debt_to_income,12.933952217238009,debt_to_income increased approval likelihood most
a193,5.6691899464584265e-05,deny,debt_to_income,-12.399771303441167,debt_to_income decreased approval likelihood most
a194,3.1630540911179864e-07,deny,debt_to_income,-13.69463997426131,debt_to_income decreased approval likelihood most
a195,0.9999991078638523,approve,debt_to_income,11.939015478384007,debt_to_income increased approval likelihood most
a196,0.9999996439734644,approve,debt_to_income,12.15607028869284,debt_to_income increased approval likelihood most
a197,6.890031939140452e-07,deny,debt_to_income,-13.292955719380814,debt_to_income decreased approval likelihood most
a198,3.7083489048436483e-07,deny,debt_to_income,-11.54148737449705,debt_to_income decreased approval likelihood most
a199,0.9999993499614508,approve,debt_to_income,12.310598971082412,debt_to_income increased approval likelihood most
a200,0.9999995577197438,approve,debt_to_income,12.48607297899569,debt_to_income increased approval likelihood most
