application_id,score,decision,top_feature,shap,explanation,proposed_loan_option,proposed_consolidation_loan
APP_0011,0.9999771517554108,approve,DTI,2.6735779552061056,DTI increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0012,0.9756189220626827,deny,credit_score,5.082688209953058,credit_score increased approval likelihood most,,"{'consolidate_amount': 65039.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0013,0.9999782005755847,approve,credit_score,2.727122124630597,credit_score increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0014,0.0002763541192377532,deny,LTV,-4.128564178926331,LTV decreased approval likelihood most,,"{'consolidate_amount': 109543.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0015,0.999962088304668,approve,DTI,2.6312253410920157,DTI increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0016,0.9999838053704756,approve,credit_score,2.6095522717017072,credit_score increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0017,0.9998972643391183,deny,DTI,1.6136989793923358,DTI increased approval likelihood most,,"{'consolidate_amount': 19289.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0018,0.9999315579454687,approve,DTI,2.584390070268388,DTI increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0019,0.9998948304129841,deny,DTI,2.831395123783625,DTI increased approval likelihood most,,"{'consolidate_amount': 84268.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0020,0.0035051070862586026,deny,DTI,-8.248865243969536,DTI decreased approval likelihood most,,"{'consolidate_amount': 44574.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0021,0.00014248122400877908,deny,LTV,-4.3241121870239665,LTV decreased approval likelihood most,,"{'consolidate_amount': 113555.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0022,0.9999820151084502,approve,credit_score,2.369548123562024,credit_score increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0023,1.9997912278460767e-05,deny,income,-3.6737860225474868,income decreased approval likelihood most,,"{'consolidate_amount': 101508.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0024,0.9999694479381486,approve,DTI,2.603677089743444,DTI increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0025,0.002854309551565721,deny,DTI,-7.513921045688897,DTI decreased approval likelihood most,,"{'consolidate_amount': 59995.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0026,0.9999099726412422,approve,DTI,2.3600184106874345,DTI increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0027,0.999964075150555,approve,DTI,2.6193845506757554,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0028,0.9999527407148019,approve,credit_score,2.193572054539205,credit_score increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0029,0.9999814434865824,approve,credit_score,2.626888020755208,credit_score increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0030,0.02524392389953015,deny,DTI,-4.736671813420514,DTI decreased approval likelihood most,,"{'consolidate_amount': 118328.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0031,0.00015314181655450004,deny,LTV,-4.429868025764932,LTV decreased approval likelihood most,,"{'consolidate_amount': 94264.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0032,0.9999526869004798,approve,DTI,2.9320859513883506,DTI increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0033,0.9937120712103211,deny,DTI,-4.935464799431532,DTI decreased approval likelihood most,,"{'consolidate_amount': 30192.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0034,4.621228872689037e-05,deny,DTI,-4.159187147184834,DTI decreased approval likelihood most,,"{'consolidate_amount': 135752.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0035,0.9999780969402049,approve,DTI,2.6930226793085117,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0036,0.9908520368596023,deny,DTI,-5.062553736138622,DTI decreased approval likelihood most,,"{'consolidate_amount': 100517.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0037,0.9979570746139378,deny,credit_score,4.856852641683083,credit_score increased approval likelihood most,,"{'consolidate_amount': 114025.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0038,0.9999870417342533,approve,credit_score,2.1632639733311723,credit_score increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0039,0.9999684379728121,approve,DTI,2.6063944774859276,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0040,0.9999841485007578,approve,credit_score,1.9815258952892694,credit_score increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0041,0.9999459163769269,approve,DTI,2.554885573849177,DTI increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0042,0.9999727187254223,approve,DTI,2.639264742995917,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0043,0.9921146748018507,deny,credit_score,5.432698845936404,credit_score increased approval likelihood most,,"{'consolidate_amount': 90684.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0044,0.9999733374896627,approve,credit_score,2.358410596075092,credit_score increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0045,0.00016902267742288494,deny,LTV,-4.419786016387498,LTV decreased approval likelihood most,,"{'consolidate_amount': 123424.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0046,0.00024767735945144205,deny,LTV,-4.292460444142695,LTV decreased approval likelihood most,,"{'consolidate_amount': 108749.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0047,0.00021929812988085386,deny,LTV,-4.374545911379817,LTV decreased approval likelihood most,,"{'consolidate_amount': 108684.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0048,0.041165606119677504,deny,income,-6.0876317790602865,income decreased approval likelihood most,,"{'consolidate_amount': 52700.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0049,0.9999838354141912,approve,credit_score,1.8609081780994,credit_score increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0050,9.629019565822812e-05,deny,LTV,-4.521906088565435,LTV decreased approval likelihood most,,"{'consolidate_amount': 120001.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0051,0.9904218441291395,deny,credit_score,5.369729138965647,credit_score increased approval likelihood most,,"{'consolidate_amount': 68086.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0052,0.9999581641496013,approve,credit_score,1.7604237212547775,credit_score increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0053,0.9998017134290702,deny,DTI,2.604009085999501,DTI increased approval likelihood most,,"{'consolidate_amount': 68629.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0054,0.0005539367698879176,deny,DTI,-6.152580245180261,DTI decreased approval likelihood most,,"{'consolidate_amount': 130693.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0055,0.9945027445455047,deny,credit_score,5.55798235127716,credit_score increased approval likelihood most,,"{'consolidate_amount': 98166.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0056,0.0004936331817589459,deny,DTI,-6.381615611160923,DTI decreased approval likelihood most,,"{'consolidate_amount': 143111.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0057,0.9999478431823906,approve,DTI,2.4363683208439815,DTI increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0058,0.9999590333907761,approve,credit_score,2.1914320595355274,credit_score increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0059,2.1170355752864683e-05,deny,income,-5.303089643234174,income decreased approval likelihood most,,"{'consolidate_amount': 90680.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0060,0.00015761973048402866,deny,LTV,-4.447541716842279,LTV decreased approval likelihood most,,"{'consolidate_amount': 76080.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0061,0.01134892873225607,deny,DTI,-4.788690664019631,DTI decreased approval likelihood most,,"{'consolidate_amount': 117049.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0062,0.9939742211873145,deny,credit_score,5.60191184557133,credit_score increased approval likelihood most,,"{'consolidate_amount': 121000.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0063,0.9998634314452994,deny,DTI,2.5195015045281424,DTI increased approval likelihood most,,"{'consolidate_amount': 53333.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0064,0.9999470074026668,approve,DTI,2.6266772424085416,DTI increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0065,0.9999709775383132,approve,DTI,2.959319472803537,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0066,0.9991185345880811,deny,credit_score,3.825661895633661,credit_score increased approval likelihood most,,"{'consolidate_amount': 40085.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0067,0.9999835657818337,approve,DTI,2.6752490695807625,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0068,0.999972929817231,approve,DTI,2.6600385213535143,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0069,0.999984933883447,approve,credit_score,2.2930641348205545,credit_score increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0070,0.9999414882790961,approve,DTI,2.5285032589933834,DTI increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0071,0.9999477477299167,approve,DTI,2.5946928632328574,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0072,0.0010357967186017218,deny,income,-9.904802831413132,income decreased approval likelihood most,,"{'consolidate_amount': 78362.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0073,0.00017155166026156576,deny,LTV,-4.420789852535446,LTV decreased approval likelihood most,,"{'consolidate_amount': 75521.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0074,0.000465346436098156,deny,DTI,-7.319285421704714,DTI decreased approval likelihood most,,"{'consolidate_amount': 98464.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0075,0.990372470262555,deny,DTI,-5.089159850501469,DTI decreased approval likelihood most,,"{'consolidate_amount': 51326.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0076,0.9999254883504909,approve,DTI,2.655438560242756,DTI increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0077,0.9999277496717338,approve,DTI,2.8074352055832588,DTI increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0078,0.999979610389525,approve,credit_score,1.8451451288647402,credit_score increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0079,9.852334589282467e-05,deny,LTV,-4.267414505245602,LTV decreased approval likelihood most,,"{'consolidate_amount': 116325.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0080,0.006392625942413661,deny,DTI,-4.864528106365973,DTI decreased approval likelihood most,,"{'consolidate_amount': 116395.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0081,0.996984264458574,deny,DTI,-5.17355683870491,DTI decreased approval likelihood most,,"{'consolidate_amount': 55342.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0082,0.9998900956494771,deny,DTI,1.6539850027839107,DTI increased approval likelihood most,,"{'consolidate_amount': 64399.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0083,0.9999675991510552,approve,DTI,2.625289684684905,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0084,0.9999829807250603,approve,DTI,2.6922332793352597,DTI increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0085,0.9999789176481155,approve,credit_score,1.996325611011501,credit_score increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0086,0.999943378626522,approve,DTI,2.524226030219726,DTI increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0087,0.9998606764776511,deny,credit_score,1.8104527737119098,credit_score increased approval likelihood most,,"{'consolidate_amount': 66403.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0088,0.00011068063203327967,deny,LTV,-4.453219236608373,LTV decreased approval likelihood most,,"{'consolidate_amount': 135560.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0089,0.003832420579781981,deny,DTI,-7.7139060099907155,DTI decreased approval likelihood most,,"{'consolidate_amount': 111917.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0090,0.9947033048237833,deny,DTI,-5.494763053048786,DTI decreased approval likelihood most,,"{'consolidate_amount': 103165.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0091,0.9977199250650626,deny,credit_score,5.781597474877489,credit_score increased approval likelihood most,,"{'consolidate_amount': 61753.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0092,0.9999646720630229,approve,credit_score,1.7568656209102573,credit_score increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0093,0.9999858907993491,approve,credit_score,1.9678993636085822,credit_score increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0094,4.945311906182616e-05,deny,DTI,-4.133900067602518,DTI decreased approval likelihood most,,"{'consolidate_amount': 108200.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0095,0.9999468539250149,approve,credit_score,1.8404902003882526,credit_score increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0096,0.9999793572240988,approve,credit_score,2.071820341018072,credit_score increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0097,0.9999587074776569,approve,DTI,2.6779896809661876,DTI increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0098,0.9994064546495667,deny,DTI,2.3576814091492113,DTI increased approval likelihood most,,"{'consolidate_amount': 132946.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0099,0.9984131244078269,deny,DTI,-5.1486176201111755,DTI decreased approval likelihood most,,"{'consolidate_amount': 94384.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0100,0.9998134212222574,deny,DTI,2.4879182343108552,DTI increased approval likelihood most,,"{'consolidate_amount': 77213.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0101,0.9999017486359533,approve,credit_score,2.8721434637129386,credit_score increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0102,0.9999163482623367,approve,DTI,2.5942643915676857,DTI increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0103,0.9999314981096367,approve,DTI,2.7009069593258115,DTI increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0104,0.007693377646988582,deny,DTI,-8.27396429162301,DTI decreased approval likelihood most,,"{'consolidate_amount': 40405.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0105,0.999895762494305,deny,DTI,2.825965111417564,DTI increased approval likelihood most,,"{'consolidate_amount': 92202.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0106,0.9999838056276942,approve,credit_score,2.1135892179084856,credit_score increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0107,0.9999825959368637,approve,credit_score,1.8802799246360493,credit_score increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0108,0.9999760453486891,approve,credit_score,2.422115545382908,credit_score increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0109,0.9999829553778914,approve,credit_score,2.1813287114043054,credit_score increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0110,0.9992300122759419,deny,DTI,2.643684730290816,DTI increased approval likelihood most,,"{'consolidate_amount': 48588.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0111,0.9998811764729015,deny,credit_score,1.9100766420808335,credit_score increased approval likelihood most,,"{'consolidate_amount': 60927.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0112,5.4876810174784134e-05,deny,DTI,-7.2467627631741625,DTI decreased approval likelihood most,,"{'consolidate_amount': 101302.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0113,0.00733120839546629,deny,DTI,-8.364382035489289,DTI decreased approval likelihood most,,"{'consolidate_amount': 71710.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0114,0.9998832317155276,deny,credit_score,3.620252861693744,credit_score increased approval likelihood most,,"{'consolidate_amount': 104189.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0115,0.9924182649001941,deny,credit_score,5.5748590784175445,credit_score increased approval likelihood most,,"{'consolidate_amount': 92846.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0116,0.9995168508291576,deny,credit_score,6.3443550912504545,credit_score increased approval likelihood most,,"{'consolidate_amount': 61120.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0117,0.9997370623592847,deny,DTI,2.5454758426787105,DTI increased approval likelihood most,,"{'consolidate_amount': 64325.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0118,0.9999447388489354,approve,DTI,2.618491595279543,DTI increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0119,0.9889148256619793,deny,DTI,-5.0440890587561436,DTI decreased approval likelihood most,,"{'consolidate_amount': 65923.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0120,4.437274550891231e-05,deny,DTI,-4.145121000628013,DTI decreased approval likelihood most,,"{'consolidate_amount': 136028.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0121,0.9999438654827949,approve,DTI,2.575562860315541,DTI increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0122,0.00040922874269269546,deny,LTV,-4.230434020638429,LTV decreased approval likelihood most,,"{'consolidate_amount': 42027.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0123,0.9999325387207155,approve,DTI,2.410320483803501,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0124,0.0012956953181816572,deny,LTV,-4.350688783495418,LTV decreased approval likelihood most,,"{'consolidate_amount': 67254.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0125,0.9999853330306442,approve,credit_score,2.529772692469861,credit_score increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0126,0.9847125414424025,deny,credit_score,5.228567093854163,credit_score increased approval likelihood most,,"{'consolidate_amount': 114518.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0127,0.9999530893288127,approve,DTI,2.6767121544465557,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0128,0.0038702027586260406,deny,DTI,-7.86488965457355,DTI decreased approval likelihood most,,"{'consolidate_amount': 107833.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0129,0.9999662165735258,approve,DTI,2.6978769992011133,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0130,0.9974309962876269,deny,credit_score,4.81204721105031,credit_score increased approval likelihood most,,"{'consolidate_amount': 121303.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0131,0.9999708687604789,approve,DTI,2.666448814812826,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0132,0.00040741840524006974,deny,DTI,-6.759991398692801,DTI decreased approval likelihood most,,"{'consolidate_amount': 60060.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0133,0.9999443391269421,approve,DTI,2.4088236330124873,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0134,0.0008316201981988644,deny,income,-9.854150367765167,income decreased approval likelihood most,,"{'consolidate_amount': 57930.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0135,0.9998887310941084,deny,DTI,1.9318384419472225,DTI increased approval likelihood most,,"{'consolidate_amount': 91802.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0136,0.023475774206075564,deny,DTI,-4.702521305101318,DTI decreased approval likelihood most,,"{'consolidate_amount': 63107.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0137,0.012763810714975753,deny,DTI,-4.736673388670602,DTI decreased approval likelihood most,,"{'consolidate_amount': 119082.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0138,0.0019102999961272018,deny,DTI,-8.295267558669023,DTI decreased approval likelihood most,,"{'consolidate_amount': 86935.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0139,0.9999510640766979,approve,DTI,2.6555446005467283,DTI increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0140,0.9995842022950724,deny,DTI,2.2970574914962643,DTI increased approval likelihood most,,"{'consolidate_amount': 29197.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0141,0.9998914098863794,deny,DTI,2.6124627168455152,DTI increased approval likelihood most,,"{'consolidate_amount': 113837.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0142,0.9999597768392998,approve,credit_score,1.8697489913603351,credit_score increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0143,0.9999734368281177,approve,credit_score,2.2374476260479623,credit_score increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0144,0.9999152379787799,approve,DTI,1.6827452164699324,DTI increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0145,0.9999496281441788,approve,DTI,2.9443747031344674,DTI increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0146,0.0038311341652087012,deny,DTI,-8.540995287947073,DTI decreased approval likelihood most,,"{'consolidate_amount': 71459.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
