application_id,score,decision,top_feature,shap,explanation,proposed_loan_option,proposed_consolidation_loan
APP_0017,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 614.14}",
APP_0018,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2281.73}",
APP_0019,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 1494.15}",
APP_0020,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 464.51}",
APP_0021,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2381.12}",
APP_0022,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 3083.44}",
APP_0023,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 2378.14}",
APP_0024,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 265.01}",
APP_0025,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 969.35}",
APP_0026,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 952.8}",
APP_0027,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 1118.32}",
APP_0028,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 635.26}",
APP_0029,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2944.81}",
APP_0030,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 1833.35}",
APP_0031,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2795.49}",
APP_0032,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 814.42}",
APP_0033,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 218.19}",
APP_0034,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 2129.28}",
APP_0035,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 754.96}",
APP_0036,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2301.69}",
APP_0037,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 3123.7}",
APP_0038,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 288.29}",
APP_0039,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 128.42}",
APP_0040,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 188.49}",
APP_0041,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 678.43}",
APP_0042,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 270.72}",
APP_0043,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 1928.89}",
APP_0044,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2138.22}",
APP_0045,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 2680.84}",
APP_0046,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2773.17}",
APP_0047,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 2637.06}",
APP_0048,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 945.42}",
APP_0049,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1105.3}",
APP_0050,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2928.78}",
APP_0051,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 965.96}",
APP_0052,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 242.85}",
APP_0053,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2343.46}",
APP_0054,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2771.5}",
APP_0055,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 2256.51}",
APP_0056,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 2167.2}",
APP_0057,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 561.23}",
APP_0058,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 1823.07}",
APP_0059,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 1986.69}",
APP_0060,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2437.58}",
APP_0061,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2832.64}",
APP_0062,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 2312.04}",
APP_0063,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1620.77}",
APP_0064,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 301.24}",
APP_0065,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 1124.74}",
APP_0066,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 826.04}",
APP_0067,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 367.73}",
APP_0068,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 460.92}",
APP_0069,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2435.16}",
APP_0070,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1809.02}",
APP_0071,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 1309.63}",
APP_0072,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2590.39}",
APP_0073,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1951.03}",
APP_0074,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2216.45}",
APP_0075,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 450.19}",
APP_0076,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2934.39}",
APP_0077,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1628.02}",
APP_0078,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 539.56}",
APP_0079,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2811.66}",
APP_0080,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2556.11}",
APP_0081,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 233.54}",
APP_0082,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 797.64}",
APP_0083,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 177.51}",
APP_0084,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1050.01}",
APP_0085,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 396.18}",
APP_0086,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2475.83}",
APP_0087,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1867.53}",
APP_0088,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 3353.47}",
APP_0089,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2604.16}",
APP_0090,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2156.47}",
APP_0091,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1824.54}",
APP_0092,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 236.8}",
APP_0093,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 398.82}",
APP_0094,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2171.95}",
APP_0095,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 185.11}",
APP_0096,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 308.38}",
APP_0097,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 882.36}",
APP_0098,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 3041.57}",
APP_0099,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1660.96}",
APP_0100,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2474.77}",
APP_0101,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1507.17}",
APP_0102,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 733.01}",
APP_0103,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1375.96}",
APP_0104,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 468.68}",
APP_0105,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 2136.22}",
APP_0106,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 766.78}",
APP_0107,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1392.91}",
APP_0108,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 3352.89}",
APP_0109,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2092.9}",
APP_0110,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1659.77}",
APP_0111,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1933.98}",
APP_0112,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 2172.1}",
APP_0113,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 678.85}",
APP_0114,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2237.2}",
APP_0115,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 3004.38}",
APP_0116,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2029.43}",
APP_0117,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1620.74}",
APP_0118,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 642.1}",
APP_0119,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 977.04}",
APP_0120,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 3242.5}",
APP_0121,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1928.27}",
APP_0122,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 918.91}",
APP_0123,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 1222.7}",
APP_0124,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 1637.16}",
APP_0125,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1916.2}",
APP_0126,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 1663.17}",
APP_0127,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 685.51}",
APP_0128,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 1551.46}",
APP_0129,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 1285.82}",
APP_0130,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 3224.86}",
APP_0131,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 465.41}",
APP_0132,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 652.83}",
APP_0133,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 1136.82}",
APP_0134,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 1456.31}",
APP_0135,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2414.07}",
APP_0136,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1482.73}",
APP_0137,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 3137.61}",
APP_0138,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1710.45}",
APP_0139,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 590.79}",
APP_0140,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 557.95}",
APP_0141,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 2663.59}",
APP_0142,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 412.73}",
APP_0143,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 2211.53}",
APP_0144,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1073.76}",
APP_0145,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 474.15}",
APP_0146,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 927.62}",
APP_0147,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2166.73}",
APP_0148,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1560.21}",
APP_0149,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2721.56}",
APP_0150,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 1722.74}",
APP_0151,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1472.17}",
APP_0152,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2231.42}",
APP_0153,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 3325.07}",
APP_0154,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1507.99}",
APP_0155,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 534.97}",
APP_0156,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1498.14}",
APP_0157,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2898.6}",
APP_0158,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 701.58}",
APP_0159,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 2600.61}",
APP_0160,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2081.04}",
APP_0161,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2124.11}",
APP_0162,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1200.25}",
APP_0163,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 3159.48}",
APP_0164,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 287.95}",
APP_0165,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 911.97}",
APP_0166,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 1222.81}",
APP_0167,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1720.54}",
APP_0168,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1710.32}",
APP_0169,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 651.15}",
APP_0170,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 903.35}",
APP_0171,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 480.13}",
APP_0172,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2029.57}",
APP_0173,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1310.1}",
APP_0174,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2007.87}",
APP_0175,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 1667.52}",
APP_0176,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2450.19}",
APP_0177,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 60, 'apr': 14.0, 'est_monthly_payment': 1325.55}",
APP_0178,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2274.69}",
APP_0179,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2077.28}",
APP_0180,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2289.25}",
APP_0181,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2173.05}",
APP_0182,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 957.52}",
APP_0183,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 48, 'apr': 14.0, 'est_monthly_payment': 775.99}",
APP_0184,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 2727.58}",
APP_0185,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1283.58}",
APP_0186,0.3333333333333333,approve,age,0.0,age decreased approval likelihood most,"{'term_months': 36, 'apr': 14.0, 'est_monthly_payment': 1953.87}",
