application_id,age,income,employment_length,loan_amount,loan_duration_months,collateral_value,collateral_type,co_loaners,credit_score,existing_debt,assets_owned,current_loans,customer_type,DTI,LTV,CCR,ITI,CWI,currency_code,session_flagged,created_at,employment_years,debt_to_income,credit_history_length,num_delinquencies,requested_amount,loan_term_months,score,decision,rule_reasons,top_feature,proposed_loan_option,proposed_consolidation_loan
APP_0019,34,783384000.0,19,214992000.0,60,4159320000.0,real_estate,0,457,346056000.0,4809744000.0,0,bank,0.4417450445758266,0.0516892184299353,19.34639428443633,0.0045740020219205,1.5881975792809784,VND,False,:22:22,19,0.4417450445758266,18,0,214992000.0,60,7.291765862112756e-05,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": false, ""allowed_term"": true, ""min_income_debt_ratio"": true}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 346056000.0, ""new_term_months"": 60, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0020,43,1019304000.0,29,384144000.0,36,2386584000.0,deposit,0,405,502368000.0,6820800000.0,3,bank,0.4928539473993903,0.1609597650868338,6.212732725227651,0.0104685811753608,1.2765478293279011,VND,False,:22:22,29,0.4928539473993903,28,0,384144000.0,36,0.00020426437521253396,denied,"{""model_threshold"": false, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": false, ""allowed_term"": true, ""min_income_debt_ratio"": true}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 502368000.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0021,61,1900848000.0,0,247536000.0,48,4569288000.0,car,0,820,310272000.0,6136392000.0,2,bank,0.1632282013080457,0.0541738669131818,18.45908473918766,0.0027129996716689,2.3743219038987378,VND,False,:22:22,0,0.1632282013080457,21,0,247536000.0,48,0.14047978498139377,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": false, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": false, ""allowed_term"": true, ""min_income_debt_ratio"": true}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 310272000.0, ""new_term_months"": 48, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0022,51,2033616000.0,19,284280000.0,48,4775568000.0,real_estate,1,384,909480000.0,2971680000.0,4,bank,0.447223074562744,0.0595279975073119,16.79881806669339,0.002912300060521,1.559613665993182,VND,False,:22:22,19,0.447223074562744,7,0,284280000.0,48,0.2274910330383114,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": false, ""allowed_term"": true, ""min_income_debt_ratio"": true}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 909480000.0, ""new_term_months"": 48, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0023,54,1095360000.0,4,2100216000.0,72,2906208000.0,deposit,0,314,124560000.0,963288000.0,0,bank,0.1137160385626618,0.7226654114227139,1.383766241186605,0.0266302098545326,0.3401258645047987,VND,False,:22:22,4,0.1137160385626618,27,1,2100216000.0,72,0.0029984877731704268,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": false, ""allowed_term"": false, ""min_income_debt_ratio"": true}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 124560000.0, ""new_term_months"": 72, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0024,46,1850664000.0,19,2039736000.0,48,3300528000.0,real_estate,0,532,991920000.0,6670344000.0,4,bank,0.5359805993956693,0.6180029377117798,1.6181152855075172,0.0229617585899515,0.2868174842855817,VND,False,:22:22,19,0.5359805993956693,28,0,2039736000.0,48,0.023054690715947204,denied,"{""model_threshold"": false, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": false, ""allowed_term"": true, ""min_income_debt_ratio"": true}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 991920000.0, ""new_term_months"": 48, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0025,39,2412528000.0,18,1993896000.0,36,1370088000.0,land,0,520,418224000.0,6652392000.0,3,bank,0.1733550864487358,1.4553050606968057,0.6871411548044549,0.0229576610088923,0.0,VND,False,:22:22,18,0.1733550864487358,21,0,1993896000.0,36,0.7593245156494938,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": false, ""allowed_term"": true, ""min_income_debt_ratio"": true}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 418224000.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0026,29,1297704000.0,2,246672000.0,72,3945840000.0,deposit,0,640,673464000.0,4269672000.0,4,non-bank,0.5189658042203673,0.0625144455933333,15.99630278264098,0.0026400473451205,1.352887829157102,VND,False,:22:22,2,0.5189658042203673,20,0,246672000.0,72,0.0012911725537969282,denied,"{""model_threshold"": false, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": false, ""allowed_term"": false, ""min_income_debt_ratio"": true}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 673464000.0, ""new_term_months"": 72, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0027,59,1614696000.0,20,297024000.0,12,3286680000.0,land,0,782,189288000.0,7053096000.0,1,bank,0.1172282584461701,0.0903720471722217,11.065368455073443,0.0153292012849087,2.4089815562514683,VND,False,:22:22,20,0.1172282584461701,3,1,297024000.0,12,0.04928842899580729,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": false, ""allowed_term"": true, ""min_income_debt_ratio"": true}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 189288000.0, ""new_term_months"": 24, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0028,56,1702512000.0,26,759792000.0,72,4350960000.0,land,1,813,462432000.0,272136000.0,4,non-bank,0.2716174687755466,0.1746262893706207,5.726514625055097,0.006198292092226,1.8035633776630404,VND,False,:22:22,26,0.2716174687755466,2,0,759792000.0,72,0.02213438909005391,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": false, ""allowed_term"": false, ""min_income_debt_ratio"": true}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 462432000.0, ""new_term_months"": 72, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0029,22,2115144000.0,25,1408872000.0,12,1422360000.0,car,0,459,905496000.0,4531608000.0,3,non-bank,0.4281013491279977,0.9905171686492704,1.0095736163398632,0.0555073318838882,0.0054751382687533,VND,False,:22:22,25,0.4281013491279977,7,0,1408872000.0,12,0.12528040292892278,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": false, ""allowed_term"": true, ""min_income_debt_ratio"": true}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 905496000.0, ""new_term_months"": 24, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0030,52,1699176000.0,0,881808000.0,24,3821208000.0,real_estate,1,839,324816000.0,508248000.0,0,bank,0.191160892102993,0.230766815101401,4.333378694681718,0.0216234221754948,1.8665576491144684,VND,False,:22:22,0,0.191160892102993,13,0,881808000.0,24,0.04855117357281031,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": false, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": false, ""allowed_term"": true, ""min_income_debt_ratio"": true}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 324816000.0, ""new_term_months"": 24, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0031,24,2810832000.0,7,1231632000.0,60,2359008000.0,land,0,647,158712000.0,6752424000.0,4,bank,0.0564644204989834,0.522097424001948,1.915351338711526,0.0073028911011606,0.8636665558182389,VND,False,:22:22,7,0.0564644204989834,2,0,1231632000.0,60,0.9694609145438308,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": false, ""allowed_term"": true, ""min_income_debt_ratio"": true}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 158712000.0, ""new_term_months"": 60, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0032,53,1582464000.0,7,514416000.0,60,1045296000.0,deposit,0,338,626280000.0,4975704000.0,3,bank,0.3957625576316367,0.4921247187399437,2.0320052253428185,0.0054178799643195,0.6235761978719728,VND,False,:22:22,7,0.3957625576316367,26,0,514416000.0,60,0.011951175906722704,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": false, ""allowed_term"": true, ""min_income_debt_ratio"": true}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 626280000.0, ""new_term_months"": 60, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0033,57,1901688000.0,13,1786152000.0,72,980856000.0,real_estate,0,816,194976000.0,6597456000.0,1,bank,0.1025278594595946,1.821013482101304,0.5491447536379809,0.013045077145316,0.0,VND,False,:22:22,13,0.1025278594595946,14,2,1786152000.0,72,0.16720970957393214,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": false, ""allowed_term"": false, ""min_income_debt_ratio"": true}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 194976000.0, ""new_term_months"": 72, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0034,26,1738392000.0,4,835656000.0,60,2782464000.0,deposit,1,375,377688000.0,4156152000.0,2,bank,0.2172628498060246,0.3003294921335883,3.3296763261436766,0.0080117717981719,1.6429742982063795,VND,False,:22:22,4,0.2172628498060246,20,0,835656000.0,60,0.0665250729071331,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": false, ""allowed_term"": true, ""min_income_debt_ratio"": true}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 377688000.0, ""new_term_months"": 60, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0035,40,1148736000.0,25,271704000.0,48,1664016000.0,car,1,623,540552000.0,819504000.0,1,bank,0.4705624268761393,0.1632820838261147,6.124370638635622,0.0049275899770547,1.3289697087850674,VND,False,:22:22,25,0.4705624268761393,6,1,271704000.0,48,0.0008493191076309807,denied,"{""model_threshold"": false, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": false, ""allowed_term"": true, ""min_income_debt_ratio"": true}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 540552000.0, ""new_term_months"": 48, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0036,26,2657208000.0,23,1813320000.0,36,661512000.0,land,0,734,676896000.0,424656000.0,2,non-bank,0.254739561223658,2.741174763269501,0.3648070941698052,0.018955986884956,0.0,VND,False,:22:22,23,0.254739561223658,9,0,1813320000.0,36,0.914669199156145,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": false, ""allowed_term"": true, ""min_income_debt_ratio"": true}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 676896000.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0037,45,1306320000.0,24,2178336000.0,12,2160288000.0,real_estate,1,437,767232000.0,2575584000.0,4,non-bank,0.5873231673709244,1.0083544416299937,0.991714776783736,0.1389613570831567,0.0,VND,False,:22:22,24,0.5873231673709244,3,0,2178336000.0,12,4.862768791502241e-05,denied,"{""model_threshold"": false, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": false, ""allowed_term"": true, ""min_income_debt_ratio"": true}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 767232000.0, ""new_term_months"": 24, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0038,61,1490616000.0,5,153456000.0,12,3200664000.0,land,0,448,811968000.0,5414472000.0,4,bank,0.5447197668614767,0.0479450514018337,20.85720988426324,0.008579003579013,1.3003553968753738,VND,False,:22:22,5,0.5447197668614767,22,0,153456000.0,12,0.012961988806649283,denied,"{""model_threshold"": false, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": false, ""allowed_term"": true, ""min_income_debt_ratio"": true}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 811968000.0, ""new_term_months"": 24, ""note"": ""Consolidate existing debt to improve affordability.""}"
