application_id,ai_decision,rule_reasons,customer_type,human_decision,human_rule_reasons
APP_0011,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": false, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",bank,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": false, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0012,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",bank,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0013,approved,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",bank,approved,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0014,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": false, ""min_income_debt_ratio"": true}",bank,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": false, ""min_income_debt_ratio"": true}"
APP_0015,approved,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",bank,approved,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0016,approved,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0017,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": false, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",bank,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": false, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0018,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",non-bank,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0019,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",bank,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0020,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",bank,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0021,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": false, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",bank,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": false, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0022,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",bank,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0023,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": false, ""min_income_debt_ratio"": true}",bank,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": false, ""min_income_debt_ratio"": true}"
APP_0024,denied,"{""model_threshold"": false, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",bank,denied,"{""model_threshold"": false, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0025,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",bank,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0026,denied,"{""model_threshold"": false, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": false, ""min_income_debt_ratio"": true}",non-bank,denied,"{""model_threshold"": false, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": false, ""min_income_debt_ratio"": true}"
APP_0027,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",bank,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0028,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": false, ""min_income_debt_ratio"": true}",non-bank,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": false, ""min_income_debt_ratio"": true}"
APP_0029,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",non-bank,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0030,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": false, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",bank,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": false, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0031,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",bank,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0032,approved,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",bank,approved,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0033,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": false, ""min_income_debt_ratio"": true}",bank,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": false, ""min_income_debt_ratio"": true}"
APP_0034,approved,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",bank,approved,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0035,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",bank,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0036,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",non-bank,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0037,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",non-bank,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0038,denied,"{""model_threshold"": false, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",bank,denied,"{""model_threshold"": false, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0039,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": false, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",non-bank,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": false, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0040,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",bank,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0041,approved,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",bank,approved,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0042,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",bank,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0043,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": false, ""min_income_debt_ratio"": true}",bank,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": false, ""min_income_debt_ratio"": true}"
APP_0044,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": false, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",bank,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": false, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0045,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": false, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": false, ""min_income_debt_ratio"": true}",bank,denied,"{""model_threshold"": false, ""max_dti"": true, ""min_emp_years"": false, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": false, ""min_income_debt_ratio"": true}"
APP_0046,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": false, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": false, ""min_income_debt_ratio"": true}",bank,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": false, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": false, ""min_income_debt_ratio"": true}"
APP_0047,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": false, ""min_income_debt_ratio"": true}",bank,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": false, ""min_income_debt_ratio"": true}"
APP_0048,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": false, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",non-bank,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": false, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0049,approved,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}",bank,approved,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": true}"
APP_0050,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": false, ""min_income_debt_ratio"": true}",non-bank,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": true, ""salary_floor"": true, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": false, ""min_income_debt_ratio"": true}"
