application_id,ai_decision,rule_reasons,customer_type,human_decision,human_rule_reasons
APP_00027,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00028,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",non-bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_00029,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",non-bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_00030,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00031,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}"
APP_00032,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}"
APP_00033,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00034,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_00035,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00036,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00037,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",non-bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_00038,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00039,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00040,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00041,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00042,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00043,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00044,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00045,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_00046,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00047,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00048,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00049,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00050,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",non-bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_00051,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00052,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00053,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00054,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00055,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_00056,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_00057,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00058,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00059,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00060,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00061,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00062,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_00063,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00064,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00065,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00066,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00067,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00068,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00069,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00070,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00071,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00072,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_00073,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00074,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00075,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}",non-bank,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}"
APP_00076,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00077,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00078,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00079,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_00080,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00081,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_00082,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00083,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00084,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",non-bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_00085,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00086,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",non-bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_00087,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00088,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_00089,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00090,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}"
APP_00091,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00092,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_00093,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00094,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_00095,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00096,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_00097,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00098,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00099,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00100,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00101,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00102,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00103,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00104,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00105,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}"
APP_00106,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00107,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00108,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00109,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",non-bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_00110,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_00111,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00112,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",non-bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_00113,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00114,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00115,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00116,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00117,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00118,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00119,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_00120,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00121,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00122,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}"
APP_00123,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00124,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_00125,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00126,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00127,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00128,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00129,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00130,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00131,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00132,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00133,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}"
APP_00134,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00135,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00136,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00137,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00138,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00139,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00140,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00141,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00142,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00143,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00144,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00145,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00146,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",non-bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_00147,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00148,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00149,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00150,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00151,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_00152,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}"
APP_00153,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}",non-bank,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}"
