application_id,top_feature,explanation,rule_reasons
APP_0019,credit_score_vs_dti,Score=0.000 with DTI=0.26 and CS=340,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0020,credit_score_vs_dti,Score=0.000 with DTI=0.62 and CS=560,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0021,credit_score_vs_dti,Score=1.000 with DTI=0.33 and CS=637,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0022,credit_score_vs_dti,Score=1.000 with DTI=0.37 and CS=822,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0023,credit_score_vs_dti,Score=0.000 with DTI=0.51 and CS=589,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0024,credit_score_vs_dti,Score=0.000 with DTI=0.43 and CS=488,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0025,credit_score_vs_dti,Score=0.000 with DTI=0.89 and CS=605,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0026,credit_score_vs_dti,Score=0.000 with DTI=0.03 and CS=397,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0027,credit_score_vs_dti,Score=0.000 with DTI=0.37 and CS=349,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0028,credit_score_vs_dti,Score=1.000 with DTI=0.17 and CS=672,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0029,credit_score_vs_dti,Score=1.000 with DTI=0.37 and CS=842,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0030,credit_score_vs_dti,Score=1.000 with DTI=0.98 and CS=765,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0031,credit_score_vs_dti,Score=0.960 with DTI=0.13 and CS=621,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0032,credit_score_vs_dti,Score=0.000 with DTI=0.10 and CS=322,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0033,credit_score_vs_dti,Score=1.000 with DTI=0.68 and CS=843,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0034,credit_score_vs_dti,Score=0.000 with DTI=0.59 and CS=547,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0035,credit_score_vs_dti,Score=0.000 with DTI=0.08 and CS=459,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0036,credit_score_vs_dti,Score=1.000 with DTI=0.53 and CS=790,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0037,credit_score_vs_dti,Score=1.000 with DTI=0.54 and CS=710,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0038,credit_score_vs_dti,Score=1.000 with DTI=0.06 and CS=712,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0039,credit_score_vs_dti,Score=0.000 with DTI=0.40 and CS=452,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0040,credit_score_vs_dti,Score=1.000 with DTI=0.39 and CS=845,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0041,credit_score_vs_dti,Score=0.000 with DTI=0.45 and CS=549,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0042,credit_score_vs_dti,Score=0.000 with DTI=0.06 and CS=592,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0043,credit_score_vs_dti,Score=1.000 with DTI=0.09 and CS=713,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0044,credit_score_vs_dti,Score=1.000 with DTI=0.35 and CS=662,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0045,credit_score_vs_dti,Score=0.000 with DTI=0.17 and CS=394,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0046,credit_score_vs_dti,Score=0.000 with DTI=0.20 and CS=466,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0047,credit_score_vs_dti,Score=0.000 with DTI=0.14 and CS=498,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0048,credit_score_vs_dti,Score=1.000 with DTI=0.89 and CS=821,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0049,credit_score_vs_dti,Score=1.000 with DTI=0.15 and CS=692,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0050,credit_score_vs_dti,Score=0.000 with DTI=0.36 and CS=501,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0051,credit_score_vs_dti,Score=1.000 with DTI=0.91 and CS=704,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0052,credit_score_vs_dti,Score=1.000 with DTI=0.31 and CS=706,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0053,credit_score_vs_dti,Score=0.000 with DTI=0.00 and CS=516,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0054,credit_score_vs_dti,Score=0.000 with DTI=1.30 and CS=521,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0055,credit_score_vs_dti,Score=1.000 with DTI=0.01 and CS=791,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0056,credit_score_vs_dti,Score=0.004 with DTI=1.17 and CS=609,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0057,credit_score_vs_dti,Score=0.000 with DTI=0.01 and CS=382,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0058,credit_score_vs_dti,Score=1.000 with DTI=0.33 and CS=695,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0059,credit_score_vs_dti,Score=0.974 with DTI=0.21 and CS=624,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0060,credit_score_vs_dti,Score=0.000 with DTI=0.03 and CS=579,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0061,credit_score_vs_dti,Score=1.000 with DTI=0.75 and CS=698,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0062,credit_score_vs_dti,Score=1.000 with DTI=0.37 and CS=798,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0063,credit_score_vs_dti,Score=0.000 with DTI=0.12 and CS=481,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0064,credit_score_vs_dti,Score=0.000 with DTI=0.34 and CS=530,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0065,credit_score_vs_dti,Score=0.000 with DTI=0.14 and CS=404,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0066,credit_score_vs_dti,Score=1.000 with DTI=0.13 and CS=655,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0067,credit_score_vs_dti,Score=0.000 with DTI=0.19 and CS=521,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0068,credit_score_vs_dti,Score=0.000 with DTI=0.28 and CS=488,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0069,credit_score_vs_dti,Score=1.000 with DTI=0.09 and CS=683,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0070,credit_score_vs_dti,Score=0.000 with DTI=0.17 and CS=524,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0071,credit_score_vs_dti,Score=0.000 with DTI=0.08 and CS=555,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0072,credit_score_vs_dti,Score=0.000 with DTI=0.09 and CS=542,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0073,credit_score_vs_dti,Score=0.000 with DTI=0.17 and CS=442,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0074,credit_score_vs_dti,Score=0.000 with DTI=0.87 and CS=369,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0075,credit_score_vs_dti,Score=1.000 with DTI=0.63 and CS=754,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0076,credit_score_vs_dti,Score=0.000 with DTI=0.14 and CS=350,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0077,credit_score_vs_dti,Score=0.000 with DTI=0.29 and CS=478,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0078,credit_score_vs_dti,Score=1.000 with DTI=0.32 and CS=667,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0079,credit_score_vs_dti,Score=0.000 with DTI=0.41 and CS=372,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0080,credit_score_vs_dti,Score=1.000 with DTI=0.77 and CS=660,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0081,credit_score_vs_dti,Score=1.000 with DTI=0.68 and CS=703,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0082,credit_score_vs_dti,Score=1.000 with DTI=0.45 and CS=664,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0083,credit_score_vs_dti,Score=0.000 with DTI=0.39 and CS=467,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0084,credit_score_vs_dti,Score=0.000 with DTI=0.21 and CS=310,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0085,credit_score_vs_dti,Score=1.000 with DTI=0.14 and CS=788,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0086,credit_score_vs_dti,Score=0.000 with DTI=0.12 and CS=479,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0087,credit_score_vs_dti,Score=1.000 with DTI=0.10 and CS=742,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0088,credit_score_vs_dti,Score=0.000 with DTI=0.37 and CS=408,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0089,credit_score_vs_dti,Score=0.000 with DTI=0.58 and CS=389,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0090,credit_score_vs_dti,Score=1.000 with DTI=0.52 and CS=727,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0091,credit_score_vs_dti,Score=1.000 with DTI=0.21 and CS=816,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0092,credit_score_vs_dti,Score=1.000 with DTI=0.34 and CS=773,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0093,credit_score_vs_dti,Score=1.000 with DTI=0.08 and CS=713,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0094,credit_score_vs_dti,Score=0.000 with DTI=0.57 and CS=435,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0095,credit_score_vs_dti,Score=1.000 with DTI=0.34 and CS=802,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0096,credit_score_vs_dti,Score=1.000 with DTI=0.07 and CS=667,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0097,credit_score_vs_dti,Score=0.000 with DTI=0.20 and CS=394,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0098,credit_score_vs_dti,Score=0.000 with DTI=0.33 and CS=371,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0099,credit_score_vs_dti,Score=1.000 with DTI=0.77 and CS=779,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0100,credit_score_vs_dti,Score=0.000 with DTI=0.06 and CS=451,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0101,credit_score_vs_dti,Score=1.000 with DTI=0.18 and CS=721,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0102,credit_score_vs_dti,Score=0.000 with DTI=0.14 and CS=376,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0103,credit_score_vs_dti,Score=0.000 with DTI=0.26 and CS=454,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0104,credit_score_vs_dti,Score=0.000 with DTI=0.49 and CS=455,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0105,credit_score_vs_dti,Score=0.000 with DTI=0.09 and CS=454,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0106,credit_score_vs_dti,Score=1.000 with DTI=0.03 and CS=671,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0107,credit_score_vs_dti,Score=1.000 with DTI=0.20 and CS=802,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0108,credit_score_vs_dti,Score=1.000 with DTI=0.02 and CS=800,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0109,credit_score_vs_dti,Score=1.000 with DTI=0.08 and CS=707,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0110,credit_score_vs_dti,Score=0.000 with DTI=0.00 and CS=411,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0111,credit_score_vs_dti,Score=1.000 with DTI=0.03 and CS=828,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0112,credit_score_vs_dti,Score=0.000 with DTI=0.65 and CS=598,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0113,credit_score_vs_dti,Score=0.000 with DTI=0.50 and CS=600,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0114,credit_score_vs_dti,Score=1.000 with DTI=0.39 and CS=685,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0115,credit_score_vs_dti,Score=1.000 with DTI=0.07 and CS=723,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0116,credit_score_vs_dti,Score=1.000 with DTI=0.04 and CS=824,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0117,credit_score_vs_dti,Score=0.040 with DTI=0.34 and CS=620,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0118,credit_score_vs_dti,Score=0.996 with DTI=0.25 and CS=635,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0119,credit_score_vs_dti,Score=1.000 with DTI=0.58 and CS=710,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0120,credit_score_vs_dti,Score=0.000 with DTI=0.65 and CS=440,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0121,credit_score_vs_dti,Score=0.000 with DTI=0.12 and CS=469,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0122,credit_score_vs_dti,Score=0.999 with DTI=0.20 and CS=644,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0123,credit_score_vs_dti,Score=0.000 with DTI=0.01 and CS=335,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0124,credit_score_vs_dti,Score=0.000 with DTI=0.05 and CS=476,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0125,credit_score_vs_dti,Score=1.000 with DTI=0.03 and CS=694,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0126,credit_score_vs_dti,Score=1.000 with DTI=0.94 and CS=836,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0127,credit_score_vs_dti,Score=0.000 with DTI=0.30 and CS=585,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0128,credit_score_vs_dti,Score=0.000 with DTI=0.68 and CS=519,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0129,credit_score_vs_dti,Score=0.000 with DTI=0.28 and CS=542,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0130,credit_score_vs_dti,Score=1.000 with DTI=0.61 and CS=676,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0131,credit_score_vs_dti,Score=0.000 with DTI=0.28 and CS=599,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0132,credit_score_vs_dti,Score=0.000 with DTI=1.04 and CS=312,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0133,credit_score_vs_dti,Score=0.000 with DTI=0.02 and CS=596,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0134,credit_score_vs_dti,Score=0.000 with DTI=0.17 and CS=520,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0135,credit_score_vs_dti,Score=1.000 with DTI=0.19 and CS=685,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0136,credit_score_vs_dti,Score=1.000 with DTI=0.62 and CS=781,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0137,credit_score_vs_dti,Score=1.000 with DTI=0.55 and CS=829,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0138,credit_score_vs_dti,Score=0.999 with DTI=0.79 and CS=635,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0139,credit_score_vs_dti,Score=0.000 with DTI=0.23 and CS=499,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0140,credit_score_vs_dti,Score=0.000 with DTI=0.41 and CS=544,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0141,credit_score_vs_dti,Score=0.000 with DTI=0.21 and CS=397,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0142,credit_score_vs_dti,Score=1.000 with DTI=0.38 and CS=814,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0143,credit_score_vs_dti,Score=1.000 with DTI=0.11 and CS=766,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0144,credit_score_vs_dti,Score=1.000 with DTI=0.23 and CS=769,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0145,credit_score_vs_dti,Score=0.000 with DTI=0.21 and CS=480,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0146,credit_score_vs_dti,Score=0.000 with DTI=0.51 and CS=477,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0147,credit_score_vs_dti,Score=1.000 with DTI=0.28 and CS=771,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0148,credit_score_vs_dti,Score=0.000 with DTI=0.36 and CS=599,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0149,credit_score_vs_dti,Score=1.000 with DTI=0.10 and CS=687,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0150,credit_score_vs_dti,Score=0.000 with DTI=0.21 and CS=569,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0151,credit_score_vs_dti,Score=0.000 with DTI=0.18 and CS=543,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0152,credit_score_vs_dti,Score=1.000 with DTI=0.08 and CS=647,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0153,credit_score_vs_dti,Score=1.000 with DTI=0.25 and CS=747,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0154,credit_score_vs_dti,Score=0.000 with DTI=0.08 and CS=483,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0155,credit_score_vs_dti,Score=1.000 with DTI=0.35 and CS=745,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0156,credit_score_vs_dti,Score=0.000 with DTI=1.23 and CS=434,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0157,credit_score_vs_dti,Score=0.000 with DTI=0.56 and CS=521,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0158,credit_score_vs_dti,Score=1.000 with DTI=0.12 and CS=801,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0159,credit_score_vs_dti,Score=1.000 with DTI=0.28 and CS=824,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0160,credit_score_vs_dti,Score=1.000 with DTI=0.08 and CS=808,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0161,credit_score_vs_dti,Score=0.000 with DTI=0.32 and CS=473,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0162,credit_score_vs_dti,Score=1.000 with DTI=0.16 and CS=763,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0163,credit_score_vs_dti,Score=1.000 with DTI=0.08 and CS=814,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0164,credit_score_vs_dti,Score=1.000 with DTI=0.09 and CS=838,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0165,credit_score_vs_dti,Score=0.000 with DTI=0.02 and CS=311,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0166,credit_score_vs_dti,Score=1.000 with DTI=0.53 and CS=709,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0167,credit_score_vs_dti,Score=1.000 with DTI=0.05 and CS=848,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0168,credit_score_vs_dti,Score=1.000 with DTI=0.64 and CS=720,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0169,credit_score_vs_dti,Score=0.000 with DTI=1.35 and CS=428,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0170,credit_score_vs_dti,Score=1.000 with DTI=0.69 and CS=719,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0171,credit_score_vs_dti,Score=0.000 with DTI=0.30 and CS=357,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0172,credit_score_vs_dti,Score=0.000 with DTI=0.08 and CS=564,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0173,credit_score_vs_dti,Score=1.000 with DTI=0.36 and CS=644,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0174,credit_score_vs_dti,Score=0.000 with DTI=0.87 and CS=551,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0175,credit_score_vs_dti,Score=1.000 with DTI=0.24 and CS=684,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0176,credit_score_vs_dti,Score=0.000 with DTI=0.17 and CS=432,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0177,credit_score_vs_dti,Score=1.000 with DTI=1.20 and CS=633,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0178,credit_score_vs_dti,Score=1.000 with DTI=0.62 and CS=654,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0179,credit_score_vs_dti,Score=1.000 with DTI=0.12 and CS=648,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0180,credit_score_vs_dti,Score=0.000 with DTI=0.31 and CS=459,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0181,credit_score_vs_dti,Score=0.000 with DTI=0.43 and CS=467,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0182,credit_score_vs_dti,Score=0.000 with DTI=1.30 and CS=441,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0183,credit_score_vs_dti,Score=0.000 with DTI=0.37 and CS=553,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0184,credit_score_vs_dti,Score=0.998 with DTI=0.33 and CS=622,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0185,credit_score_vs_dti,Score=0.000 with DTI=0.18 and CS=499,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0186,credit_score_vs_dti,Score=0.000 with DTI=0.07 and CS=525,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0187,credit_score_vs_dti,Score=0.000 with DTI=0.56 and CS=457,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0188,credit_score_vs_dti,Score=0.000 with DTI=0.07 and CS=420,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0189,credit_score_vs_dti,Score=1.000 with DTI=0.36 and CS=661,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0190,credit_score_vs_dti,Score=1.000 with DTI=0.26 and CS=748,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0191,credit_score_vs_dti,Score=0.000 with DTI=0.49 and CS=459,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0192,credit_score_vs_dti,Score=1.000 with DTI=0.12 and CS=773,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
APP_0193,credit_score_vs_dti,Score=0.053 with DTI=0.12 and CS=614,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}"
